SIGUMGO_ORG_C	ICH_SIGUMGO_GUN_GU_C	ICH_SIGUMGO_HOIKYE_C	SIGUMGO_AC_B	SIGUMGO_AC_SER	SIGUMGO_HOIKYE_YR	MNG_NO	TRXDT	TRXNO	IPJI_G	SIGUMGO_TRX_G	SIGUMGO_SUNP_TRX_G	SIGUMGO_IP_TRX_G	SIGUMGO_JI_TRX_G	SIGUMGO_TRX_G1	SIGUMGO_TRX_G2	SIGUMGO_TRX_G3	SIGUMGO_TRX_G4	NEW_GU_YR_G	SUNP_ICH_SIGUMGO_GUN_GU_C	ICH_SIGUMGO_DONG_DEPT_C	SUNP_SIGUMGO_HOIKYE_SMOK_C	CMMT_CTNT	ETC_CTNT	GISDT	GJDT	CRT_CAN_G	TRXBRNO	PMNY_DOC_K	DOC_NO1	DOC_NO2	JI_ORDR_DOC_STT_NO	JI_ORDR_DOC_END_NO	GDSN_K	GDSN_NO	TRAMT	SUNP_CNT	SUNP_AMT	MTAX_CNT	MTAX_AMT	TAX_OI_SUIP_CNT	TAX_OI_SUIP_AMT	OCR_G	OCR_CNT	OCR_AMT	EDTAX_AMT	NTTAX_AMT	LINKAC_KWA_C	LINK_ACSER	LINKAC_TRX_DT	LINKAC_TRX_NO	LINKAC_JAN	IMMD_PROC_DSYN	LST_CDT	LST_CHG_TIME	LST_CHG_SCR_ID	LST_CHG_BRNO	LST_CHG_HWNNO	DR_CHGR_KEYNO	DR_CHGR_HWNNO	CHG_RSN	SIGUMGO_TAX_IP_MNG_NO	FIL_DT1	FIL_DT2	FIL_DT3	FIL_DT4	FIL_DT5	FIL_18_AMT1	FIL_18_AMT2	FIL_18_AMT3	FIL_18_AMT4	FIL_18_AMT5	FIL_2_NO1	FIL_2_NO2	FIL_2_NO3	FIL_2_NO4	FIL_2_NO5	FIL_3_CNT1	FIL_3_CNT2	FIL_3_CNT3	FIL_3_CNT4	FIL_3_CNT5	SIGUMGO_SL_BMK_C	HNDO_TRX_YN	HDTRX_SNO	HNDO_RTRN_K	RTRN_PROC_YN	TRXAF_HNDO_JAN	RPT_SYS_SND_DSYN	RPT_SYS_SND_YN	RPT_SYS_SND_DT	RPT_SYS_SND_TIME	RPT_SYS_SND_CNT	TA_ORG_SND_DSYN	TA_ORG_SND_YN	TA_ORG_SND_DT	TA_ORG_SND_TIME	TA_ORG_SND_CNT	FIL_YN1	FIL_YN2	FIL_YN3	FIL_YN4	FIL_YN5	FIL_YN6	FIL_YN7	FIL_YN8	FIL_YN9	FIL_YN10	FIL_DT6	FIL_DT7	FIL_DT8	FIL_DT9	FIL_DT10	FIL_5_CNT1	FIL_5_CNT2	FIL_5_CNT3	FIL_5_CNT4	FIL_5_CNT5	FIL_10_NO1	FIL_10_NO2	FIL_10_NO3	FIL_10_NO4	FIL_10_NO5	FIL_10_NO6	FIL_10_NO7	FIL_10_NO8	FIL_10_NO9	FIL_10_NO10	FIL_100_CTNT1	FIL_100_CTNT2	FIL_100_CTNT3	FIL_100_CTNT4	FIL_100_CTNT5	SND_DR_DTTM	DROKJA_ID	UPD_DTTM	MODR_ID
28	245	1	10	0	2023	1	20231129	34908	2	67	0	0	91	0	0	0	0	1	0	0	0	통장 모집에 따른 면접 심사위원과의 간담		20231129	20231129	0	1770	0			335	23152	0	0	46000	0	0	0	0	0	0	0	0	0	0	0	0	0	20231129	34908	0	0	20231129	163557	0073370001	1770	68				02824501240000223	20231129	164020				0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		1	30592	0	0	2318249282	0	0			0	0	0			0	0	0	0	0	0	0	0	0	0	0	Z1					0	0	0	0	0	0	0	45436	0	0	0	0	0	0	0					02824501100000023				
28	0	1	21	7	2023	1	20231129	95460	2	67	0	0	91	0	0	0	0	1	0	0	0	2023년 원예활용 치유농업프로그램 운영 재		20231129	20231129	0	1770	0			2008	55844	0	0	33000	0	0	0	0	0	0	0	0	0	0	0	160	135950	20231129	95460	0	0	20231129	163557	0073370001	1770	68				02800001100000023	20231129	164020			대체	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		1	4099	0	0	8709540	0	0			0	0	0			0	0	0	0	0	0	0	1	0	0	0	Z1					0	0	0	0	0	0	0	4099	0	0	0	0	0	0	0	000000000000000000000000000000000000000000				02800001210000723				
28	140	1	10	0	2023	1	20231129	31846	2	67	0	0	90	0	0	0	0	1	0	0	0	2023년 공동주택 소방  및 방범 교육 강사		20231129	20231129	0	7172	0			13391	22719	0	0	440000	0	0	0	0	0	0	0	0	0	0	0	160	135942	20231129	31846	0	0	20231129	164119	0073370001	7172	68					20231129	165006			대체	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	1197055150	0	0			0	0	0			0	0	0	0	0	0	0	1	0	0	0	Z1					0	0	0	0	0	0	0	42251	0	0	0	0	0	0	0	000000000000000000000000000000000000000000				02814001100000023				
28	0	24	25	1	9999	1	20231129	2029950	2	80	0	0	0	0	0	0	0	1	0	0	0	02-04097634		20231129	20231129	0	7080	0					0	0	3	0	0	0	0	0	0	0	0	0	0	0	160	75274	20231129	2029950	0	0	20231129	164120	RIBD200301	7080	00000340					20231129	165006			대체	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0			0	0	0			0	0	0	0	0	0	0	1	0	0	0	DT					0	0	0	0	0	0	0	80547	0	0	0	0	0	0	0	000000000000000000000000000000000000000000				02800024250000199				
28	0	1	10	0	2023	1	20231129	95492	2	67	0	0	91	0	0	0	0	1	0	0	0	11월분 상하수도요금 지출		20231129	20231129	0	1770	0			2012	55848	0	0	383430	0	0	0	0	0	0	0	0	0	0	0	0	0	20231129	95492	0	0	20231129	165059	0073370001	1770	68				02800001210000723	20231129	170006				0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		1	118721	0	0	25743120221	0	0			0	0	0			0	0	0	0	0	0	0	0	0	0	0	Z1					0	0	0	0	0	0	0	141766	0	0	0	0	0	0	0					02800001100000023				
28	0	1	21	7	2023	1	20231129	95493	2	67	0	0	91	0	0	0	0	1	0	0	0	농기계 신용카드 무선단말기 통신요금 지출		20231129	20231129	0	1770	0			2009	55845	0	0	44000	0	0	0	0	0	0	0	0	0	0	0	160	135950	20231129	95493	0	0	20231129	165101	0073370001	1770	68				02800001100000023	20231129	170006			대체	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		1	4113	0	0	890000	0	0			0	0	0			0	0	0	0	0	0	0	1	0	0	0	Z1					0	0	0	0	0	0	0	4113	0	0	0	0	0	0	0	000000000000000000000000000000000000000000				02800001210000723				
28	0	1	10	0	2023	1	20231129	95493	2	67	0	0	91	0	0	0	0	1	0	0	0	농기계 신용카드 무선단말기 통신요금 지출		20231129	20231129	0	1770	0			2009	55845	0	0	44000	0	0	0	0	0	0	0	0	0	0	0	0	0	20231129	95493	0	0	20231129	165101	0073370001	1770	68				02800001210000723	20231129	170006				0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		1	118722	0	0	25743076221	0	0			0	0	0			0	0	0	0	0	0	0	0	0	0	0	Z1					0	0	0	0	0	0	0	141767	0	0	0	0	0	0	0					02800001100000023				
28	0	1	25	121	2023	1	20231129	95494	2	67	0	0	92	0	0	0	0	1	0	0	0	임대차 계약에 따른 중개 수수료 지출		20231129	20231129	0	7127	0			609	31775	0	0	627000	0	0	0	0	0	0	0	0	0	0	0	160	135950	20231129	95494	0	0	20231129	165105	0073370001	7127	68				02800001100000023	20231129	170007			대체	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		1	660	0	0	203199840	0	0			0	0	0			0	0	0	0	0	0	0	1	0	0	0	Z1					0	0	0	0	0	0	0	660	0	0	0	0	0	0	0	000000000000000000000000000000000000000000				02800001250012123				
28	0	1	10	0	2023	1	20231129	95494	2	67	0	0	92	0	0	0	0	1	0	0	0	임대차 계약에 따른 중개 수수료 지출		20231129	20231129	0	7127	0			609	31775	0	0	627000	0	0	0	0	0	0	0	0	0	0	0	0	0	20231129	95494	0	0	20231129	165105	0073370001	7127	68				02800001250012123	20231129	170007				0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		1	118723	0	0	25742449221	0	0			0	0	0			0	0	0	0	0	0	0	0	0	0	0	Z1					0	0	0	0	0	0	0	141768	0	0	0	0	0	0	0					02800001100000023				
28	110	1	10	0	2023	1	20231129	43747	2	67	0	0	90	0	0	0	0	1	0	0	0	환경공무관 동절기 대비 방한물품(장갑, 넥		20231129	20231129	0	7132	0			20441	32432	0	0	3925900	0	0	0	0	0	0	0	0	0	0	0	160	135967	20231129	43747	0	0	20231129	171345	0073370001	7132	68					20231129	172011			대체	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	1130671969	0	0			0	0	0			0	0	0	0	0	0	0	1	0	0	0	Z1					0	0	0	0	0	0	0	56191	0	0	0	0	0	0	0	000000000000000000000000000000000000000000				02811001100000023				
28	185	1	10	0	2023	1	20231201	40088	2	67	0	0	91	0	0	0	0	0	0	0	0	2023년도 소방안전관리대행 용역 시행		20231201	20231201	0	7168	0			312	29941	0	0	60000	0	0	0	0	0	0	0	0	0	0	0	0	0	20231201	40088	109363276571	0	20231201	140843	0073370001	7168	68				02818501210000423	20231201	141009				0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		1	46337	0	0	3499474901	0	0			0	0	0			0	0	0	0	0	0	0	0	0	0	0	Z1					0	0	0	0	0	0	0	59700	0	0	0	0	0	0	0					02818501100000023			20231212144525	NS6201_20231201.dat
28	185	1	10	0	2023	1	20231201	40089	2	67	0	0	91	0	0	0	0	0	0	0	0	2023년 11월분 전기요금 납부		20231201	20231201	0	7168	0			291	29945	0	0	1596900	0	0	0	0	0	0	0	0	0	0	0	0	0	20231201	40089	109361679671	0	20231201	144855	0073370001	7168	68				02818501240000923	20231201	145016				0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		1	46341	0	0	3501470601	0	0			0	0	0			0	0	0	0	0	0	0	0	0	0	0	Z1					0	0	0	0	0	0	0	59704	0	0	0	0	0	0	0					02818501100000023			20231212144525	NS6201_20231201.dat
28	185	1	10	0	2023	1	20231201	40090	2	67	0	0	91	0	0	0	0	0	0	0	0	2023년도 연수구립공공도서관 소독용역 시		20231201	20231201	0	7168	0			3658	29913	0	0	350000	0	0	0	0	0	0	0	0	0	0	0	0	0	20231201	40090	109361329671	0	20231201	144900	0073370001	7168	68				02818501210000523	20231201	145006				0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		1	46342	0	0	3501120601	0	0			0	0	0			0	0	0	0	0	0	0	0	0	0	0	Z1					0	0	0	0	0	0	0	59705	0	0	0	0	0	0	0					02818501100000023			20231212144525	NS6201_20231201.dat
28	200	1	25	70	2023	1	20231129	51743	2	67	0	0	92	0	0	0	0	1	0	0	0	2023년 9~10월 공무직(GIS DB 갱신 전문인		20231129	20231129	0	7169	0			515	15535	0	0	160000	0	0	0	0	0	0	0	0	0	0	0	160	135935	20231129	51743	0	0	20231129	161751	0073370001	7169	68				02820001100000023	20231129	162016			대체	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		1	563	0	0	141972180	0	0			0	0	0			0	0	0	0	0	0	0	1	0	0	0	Z1					0	0	0	0	0	0	0	563	0	0	0	0	0	0	0	000000000000000000000000000000000000000000				02820001250007023				
28	200	1	10	0	2023	1	20231129	51743	2	67	0	0	92	0	0	0	0	1	0	0	0	2023년 9~10월 공무직(GIS DB 갱신 전문인		20231129	20231129	0	7169	0			515	15535	0	0	160000	0	0	0	0	0	0	0	0	0	0	0	0	0	20231129	51743	0	0	20231129	161751	0073370001	7169	68				02820001250007023	20231129	162016				0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		1	55505	0	0	3820137997	0	0			0	0	0			0	0	0	0	0	0	0	0	0	0	0	Z1					0	0	0	0	0	0	0	73277	0	0	0	0	0	0	0					02820001100000023				
28	200	1	25	70	2023	1	20231129	51744	2	67	0	0	92	0	0	0	0	1	0	0	0	2023년도 11월 연락골 맨홀펌프장 전기요금		20231129	20231129	0	7169	0			514	15514	0	0	27350	0	0	0	0	0	0	0	0	0	0	0	160	135935	20231129	51744	0	0	20231129	161752	0073370001	7169	68				02820001100000023	20231129	162017			대체	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		1	564	0	0	141944830	0	0			0	0	0			0	0	0	0	0	0	0	1	0	0	0	Z1					0	0	0	0	0	0	0	564	0	0	0	0	0	0	0	000000000000000000000000000000000000000000				02820001250007023				
28	200	1	10	0	2023	1	20231129	51744	2	67	0	0	92	0	0	0	0	1	0	0	0	2023년도 11월 연락골 맨홀펌프장 전기요금		20231129	20231129	0	7169	0			514	15514	0	0	27350	0	0	0	0	0	0	0	0	0	0	0	0	0	20231129	51744	0	0	20231129	161752	0073370001	7169	68				02820001250007023	20231129	162017				0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		1	55506	0	0	3820110647	0	0			0	0	0			0	0	0	0	0	0	0	0	0	0	0	Z1					0	0	0	0	0	0	0	73278	0	0	0	0	0	0	0					02820001100000023				
28	200	1	10	0	2023	1	20231129	51746	2	67	0	0	90	0	0	0	0	1	0	0	0	소래지역 수변 야간경관 조성사업(3단계)		20231129	20231129	0	7169	0			16088	35542	0	0	204529600	0	0	0	0	0	0	0	0	0	0	0	160	135935	20231129	51746	0	0	20231129	161752	0073370001	7169	68					20231129	162017			대체	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	3819587387	0	0			0	0	0			0	0	0	0	0	0	0	1	0	0	0	Z1					0	0	0	0	0	0	0	73280	0	0	0	0	0	0	0	000000000000000000000000000000000000000000				02820001100000023				
28	200	1	24	18	2023	1	20231129	51749	2	67	0	0	91	0	0	0	0	1	0	0	0	2023년 동 청사 소방안전관리 대행 용역 계		20231129	20231129	0	7169	0			615	35487	0	0	154000	0	0	0	0	0	0	0	0	0	0	0	160	135935	20231129	51749	0	0	20231129	161755	0073370001	7169	68				02820001100000023	20231129	162017			대체	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		1	1468	0	0	3456420	0	0			0	0	0			0	0	0	0	0	0	0	1	0	0	0	Z1					0	0	0	0	0	0	0	1468	0	0	0	0	0	0	0	000000000000000000000000000000000000000000				02820001240001823				
28	200	1	10	0	2023	1	20231129	51749	2	67	0	0	91	0	0	0	0	1	0	0	0	2023년 동 청사 소방안전관리 대행 용역 계		20231129	20231129	0	7169	0			615	35487	0	0	154000	0	0	0	0	0	0	0	0	0	0	0	0	0	20231129	51749	0	0	20231129	161755	0073370001	7169	68				02820001240001823	20231129	162017				0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		1	55512	0	0	3819366387	0	0			0	0	0			0	0	0	0	0	0	0	0	0	0	0	Z1					0	0	0	0	0	0	0	73285	0	0	0	0	0	0	0					02820001100000023				
28	200	1	10	0	2023	1	20231129	51750	2	67	0	0	90	0	0	0	0	1	0	0	0	인천고등법원 유치 국회 토론회 참석에 따		20231129	20231129	0	7169	0			16029	35423	0	0	33330	0	0	0	0	0	0	0	0	0	0	0	160	135935	20231129	51750	0	0	20231129	161755	0073370001	7169	68					20231129	162017			대체	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	3819366387	0	0			0	0	0			0	0	0	0	0	0	0	1	0	0	0	Z1					0	0	0	0	0	0	0	73286	0	0	0	0	0	0	0	000000000000000000000000000000000000000000				02820001100000023				
