기관코드	전체기관명	최하위기관명	차수	서열	소속기관차수	차상위기관코드	최상위기관코드	대표기관코드	유형분류_대	유형분류_중	유형분류_소	우편번호	행정동코드	소재지코드	나머지주소	지번	전화번호	팩스번호	생성일자	폐지일자	변경일자	존폐여부	이전기관코드
3530218	인천광역시 남동구 환경교통국 도시경관과	도시경관과	4	003	1	3530205	6280000	3530000	02	09	05				2820000000				20191213	20221101	20221124	1	NULL
3530219	인천광역시 남동구 환경교통국 공원녹지과	공원녹지과	4	003	1	3530205	6280000	3530000	02	09	05				2820000000				20191213		20221130	0	NULL
3530220	인천광역시 남동구 환경교통국 교통행정과	교통행정과	4	003	1	3530205	6280000	3530000	02	09	05				2820000000				20191213		20221130	0	NULL
3530221	인천광역시 남동구 환경교통국 자동차관리과	자동차관리과	4	004	1	3530205	6280000	3530000	02	09	05				2820000000				20191213		20221130	0	NULL
3530222	인천광역시 남동구 도시건설국 도시재생과	도시재생과	4	001	1	3530206	6280000	3530000	02	09	05			2820000000					20191213	20221101	20221128	1	NULL
3530223	인천광역시 남동구 도시건설국 공영개발과	공영개발과	4	001	1	3530206	6280000	3530000	02	09	05			2820000000					20191213	20221101	20221128	1	NULL
3530224	인천광역시 남동구 도시건설국 건설과	건설과	4	001	1	3530206	6280000	3530000	02	09	05			2820000000					20191213	20221101	20221128	1	NULL
3530225	인천광역시 남동구 도시건설국 방재하수과	방재하수과	4	001	1	3530206	6280000	3530000	02	09	05			2820000000					20191213	20221101	20221128	1	NULL
3530226	인천광역시 남동구 도시건설국 건축과	건축과	4	001	1	3530206	6280000	3530000	02	09	05			2820000000					20191213	20221101	20221128	1	NULL
3530227	인천광역시 남동구 도시건설국 공동주택과	공동주택과	4	001	1	3530206	6280000	3530000	02	09	05			2820000000					20191213	20221101	20221128	1	NULL
3530228	인천광역시 남동구 홍보실	홍보실	3	003	1	3530000	6280000	3530000	02	09	02								20221101		20221105	0	NULL
3530229	인천광역시 남동구 정책기획국 미래전략과	미래전략과	4	002	1	3530196	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530230	인천광역시 남동구 정책기획국 정보통신과	정보통신과	4	005	1	3530196	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530231	인천광역시 남동구 행정국	행정국	3	004	1	3530000	6280000	3530000	02	09	03								20221101		20221105	0	NULL
3530232	인천광역시 남동구 행정국 총무과	총무과	4	001	1	3530231	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530233	인천광역시 남동구 행정국 문화관광과	문화관광과	4	002	1	3530231	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530234	인천광역시 남동구 행정국 체육진흥과	체육진흥과	4	003	1	3530231	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530235	인천광역시 남동구 행정국 평생교육과	평생교육과	4	004	1	3530231	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530236	인천광역시 남동구 행정국 민원봉사과	민원봉사과	4	005	1	3530231	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530237	인천광역시 남동구 행정국 토지정보과	토지정보과	4	006	1	3530231	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530238	인천광역시 남동구 재정경제국 세무1과	세무1과	4	002	1	3530173	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530239	인천광역시 남동구 재정경제국 세무2과	세무2과	4	002	1	3530173	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530240	인천광역시 남동구 복지국	복지국	3	005	1	3530000	6280000	3530000	02	09	03								20221101		20221105	0	NULL
3530241	인천광역시 남동구 복지국 복지정책과	복지정책과	4	001	1	3530240	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530242	인천광역시 남동구 복지국 사회보장과	사회보장과	4	002	1	3530240	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530243	인천광역시 남동구 복지국 노인장애인과	노인장애인과	4	003	1	3530240	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530244	인천광역시 남동구 복지국 여성가족과	여성가족과	4	004	1	3530240	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530245	인천광역시 남동구 복지국 아동복지과	아동복지과	4	005	1	3530240	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530246	인천광역시 남동구 복지국 보육정책과	보육정책과	4	006	1	3530240	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530247	인천광역시 남동구 환경교통국 식품위생과	식품위생과	4	005	1	3530205	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530248	인천광역시 남동구 도시국	도시국	3	006	1	3530000	6280000	3530000	02	09	03								20221101		20221105	0	NULL
3530249	인천광역시 남동구 도시국 도시재생과	도시재생과	4	001	1	3530248	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530250	인천광역시 남동구 도시국 도로과	도로과	4	002	1	3530248	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530251	인천광역시 남동구 도시국 치수과	치수과	4	003	1	3530248	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530252	인천광역시 남동구 도시국 도시디자인과	도시디자인과	4	004	1	3530248	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530253	인천광역시 남동구 도시국 건축과	건축과	4	005	1	3530248	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530254	인천광역시 남동구 도시국 공동주택과	공동주택과	4	006	0	3530248	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3540000	인천광역시 부평구	부평구	2	412	0	6280000	6280000	3540000	02	02	04		28237000	NULL	NULL	NULL	032-509-6114	032-509-6666	19950301	NULL	NULL	0	NULL
3540001	인천광역시 부평구 기획감사실	기획감사실	3	003	0	3540000	6280000	3540000	02	09	02		NULL	2824010100	NULL	008790000	032-509-6211	032-509-6520	19880501	20090116	20090123	1	NULL
3540002	인천광역시 부평구 문화공보실	문화공보실	3	003	0	3540000	6280000	3540000	02	09	02		NULL	NULL	NULL	000000000	NULL	NULL	19910625	20030121	20030120	1	NULL
3540003	인천광역시 부평구 총무국	총무국	3	003	0	3540000	6280000	3540000	02	09	03		NULL	NULL	NULL	000000000	032-509-6302	NULL	19880501	20030121	20030120	1	NULL
3540004	인천광역시 부평구 총무국 총무과	총무과	4	010	0	3540003	6280000	3540000	02	09	05		NULL	2824010100	NULL	087900000	032-509-6231	032-509-6522	19680101	20030121	20030120	1	NULL
3540005	인천광역시 부평구 총무국 세무과	세무과	4	013	0	3540003	6280000	3540000	02	09	05		NULL	2824010100	NULL	087900000	032-509-6291	032-509-6524	19680101	20030121	20030120	1	NULL
3540006	인천광역시 부평구 총무국 경영재정과	경영재정과	4	013	0	3540003	6280000	3540000	02	09	05		NULL	2824010100	NULL	008790000	032-509-6274	032-509-6526	19951229	20030121	20030120	1	NULL
3540007	인천광역시 부평구 총무국 시민봉사과	시민봉사과	4	013	0	3540003	6280000	3540000	02	09	05		NULL	2824010100	NULL	087900000	032-509-6243	032-509-6527	19981007	20030121	20030120	1	NULL
3540008	인천광역시 부평구 사회산업국	사회산업국	3	003	0	3540000	6280000	3540000	02	09	03		NULL	28240	NULL	000000000	NULL	NULL	19910731	20030121	20030120	1	NULL
3540009	인천광역시 부평구 사회산업국 사회복지과	사회복지과	4	006	0	3540008	6280000	3540000	02	09	05		NULL	2824010100	NULL	087900000	032-509-6311	032-509-6529	NULL	20030121	20030120	1	NULL
3540010	인천광역시 부평구 사회산업국 환경관리과	환경관리과	4	001	0	3540008	6280000	3540000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	NULL	20110412	NULL	1	NULL
3540011	인천광역시 부평구 사회산업국 위생과	위생과	4	002	0	3540008	6280000	3540000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	NULL	20110412	NULL	1	NULL
3540012	인천광역시 부평구 사회산업국 산업경제과	산업경제과	4	003	0	3540008	6280000	3540000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	NULL	20110412	NULL	1	NULL
3540013	인천광역시 부평구 사회산업국 기업지원과	기업지원과	4	004	0	3540008	6280000	3540000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	NULL	20110412	NULL	1	NULL
3540014	인천광역시 부평구 도시국	도시국	3	003	0	3540000	6280000	3540000	02	09	03		NULL	28240	NULL	000000000	NULL	NULL	19880501	20030121	20030120	1	NULL
3540015	인천광역시 부평구 도시국 건설과	건설과	4	001	0	3540014	6280000	3540000	02	09	05		NULL	28240	NULL	000000000	NULL	NULL	19680101	20030121	20030120	1	NULL
3540016	인천광역시 부평구 도시국 건축과	건축과	4	001	0	3540014	6280000	3540000	02	09	05		NULL	2824010100	NULL	008790000	032-509-6456	032-509-6535	19830101	20030121	20030120	1	NULL
3540017	인천광역시 부평구 도시국 도시정비과	도시정비과	4	001	0	3540014	6280000	3540000	02	09	05		NULL	28240	NULL	000000000	NULL	NULL	19930805	20030121	20030120	1	NULL
3540018	인천광역시 부평구 도시국 지적과	지적과	4	001	0	3540014	6280000	3540000	02	09	05		NULL	2824010100	NULL	008790000	032-509-6477	032-509-6537	19880501	20030121	20030120	1	NULL
3540019	인천광역시 부평구 도시국 교통행정과	교통행정과	4	001	0	3540014	6280000	3540000	02	09	05		NULL	28240	NULL	000000000	NULL	NULL	19981007	20030121	20030120	1	NULL
3540020	인천광역시 부평구 의회사무국	의회사무국	3	005	0	3540000	6280000	3540000	02	04	02		NULL	NULL	NULL	NULL	032 509 6508	032 505 2457	20110224	NULL	20110218	0	NULL
3540021	인천광역시 부평구 보건소	보건소	3	005	0	3540000	6280000	3540000	02	05	04		NULL	NULL	NULL	NULL	032 509 6551	032 529 4002	20110224	NULL	20110218	0	NULL
3540022	인천광역시 부평구 부평1동	부평1동	3	005	0	3540000	6280000	3540000	02	03	04		NULL	NULL	NULL	NULL	032 509 6601	032 509 6801	20110224	NULL	20110221	0	NULL
3540023	인천광역시 부평구 부평2동	부평2동	3	006	0	3540000	6280000	3540000	02	03	04		NULL	NULL	NULL	NULL	032 509 6602	032 509 6802	20110224	NULL	20110221	0	NULL
3540024	인천광역시 부평구 부평3동	부평3동	3	007	0	3540000	6280000	3540000	02	03	04		NULL	NULL	NULL	NULL	032 509 6603	032 509 6803	20110224	NULL	20110221	0	NULL
3540025	인천광역시 부평구 부평4동	부평4동	3	008	0	3540000	6280000	3540000	02	03	04		NULL	NULL	NULL	NULL	032 509 6604	032 509 6804	20110224	NULL	20110221	0	NULL
3540026	인천광역시 부평구 부평5동	부평5동	3	009	0	3540000	6280000	3540000	02	03	04		NULL	NULL	NULL	NULL	032 509 6605	032 509 6805	20110224	NULL	20110221	0	NULL
3540027	인천광역시 부평구 부평6동	부평6동	3	010	0	3540000	6280000	3540000	02	03	04		NULL	NULL	NULL	NULL	032 509 6606	032 509 6806	20110224	NULL	20110221	0	NULL
3540028	인천광역시 부평구 산곡1동	산곡1동	3	011	0	3540000	6280000	3540000	02	03	04		NULL	NULL	NULL	NULL	032 509 6607	032 509 6807	20110224	NULL	20110221	0	NULL
3540029	인천광역시 부평구 산곡2동	산곡2동	3	012	0	3540000	6280000	3540000	02	03	04		NULL	NULL	NULL	NULL	032 509 6608	032 509 6808	20110224	NULL	20110221	0	NULL
3540030	인천광역시 부평구 산곡3동	산곡3동	3	013	0	3540000	6280000	3540000	02	03	04		NULL	NULL	NULL	NULL	032 509 6609	032 509 6809	20110224	NULL	20110221	0	NULL
3540031	인천광역시 부평구 산곡4동	산곡4동	3	014	0	3540000	6280000	3540000	02	03	04		NULL	NULL	NULL	NULL	032 509 6610	032 509 6810	20110224	NULL	20110221	0	NULL
3540032	인천광역시 부평구 청천1동	청천1동	3	015	0	3540000	6280000	3540000	02	03	04		NULL	NULL	NULL	NULL	032 509 6611	032 509 6811	20110224	NULL	20110221	0	NULL
3540033	인천광역시 부평구 청천2동	청천2동	3	016	0	3540000	6280000	3540000	02	03	04		NULL	NULL	NULL	NULL	032 509 6612	032 509 6812	20110224	NULL	20110221	0	NULL
3540034	인천광역시 부평구 갈산1동	갈산1동	3	017	0	3540000	6280000	3540000	02	03	04		NULL	NULL	NULL	NULL	032 509 6613	032 509 6813	20110224	NULL	20110221	0	NULL
3540035	인천광역시 부평구 갈산2동	갈산2동	3	018	0	3540000	6280000	3540000	02	03	04		NULL	NULL	NULL	NULL	032 509 6614	032 509 6814	20110224	NULL	20110221	0	NULL
3540036	인천광역시 부평구 삼산동	삼산동	3	003	0	3540000	6280000	3540000	02	03	04		28237645	2824010900	NULL	019700000	032-509-6615	032-509-6815	19920818	20060410	20060403	1	NULL
3540037	인천광역시 부평구 부개1동	부개1동	3	021	1	3540000	6280000	3540000	02	03	04		NULL	NULL	NULL	NULL	NULL	NULL	20110224	NULL	20110221	0	NULL
3540038	인천광역시 부평구 부개2동	부개2동	3	022	1	3540000	6280000	3540000	02	03	04		NULL	NULL	NULL	NULL	NULL	NULL	20110224	NULL	20110221	0	NULL
3540039	인천광역시 부평구 부개3동	부개3동	3	023	3	3540000	6280000	3540000	02	03	04		NULL	NULL	NULL	NULL	NULL	NULL	20110224	NULL	20110221	0	NULL
3540040	인천광역시 부평구 일신동	일신동	3	024	3	3540000	6280000	3540000	02	03	04		NULL	NULL	NULL	NULL	NULL	NULL	20110224	NULL	20110221	0	NULL
3540041	인천광역시 부평구 십정1동	십정1동	3	025	3	3540000	6280000	3540000	02	03	04		NULL	NULL	NULL	NULL	NULL	NULL	20110224	NULL	20110221	0	NULL
3540042	인천광역시 부평구 십정2동	십정2동	3	026	3	3540000	6280000	3540000	02	03	04		NULL	NULL	NULL	NULL	032 509 6621	032 509 6821	20110224	NULL	20110221	0	NULL
3540043	인천광역시 부평구 구청장	구청장	3	001	0	3540000	6280000	3540000	02	08	NULL		NULL	NULL	NULL	NULL	032-509-6201	032-509-6518	19680120	NULL	NULL	0	NULL
3540044	인천광역시 부평구 부구청장	부구청장	3	002	0	3540000	6280000	3540000	02	09	01		NULL	NULL	NULL	NULL	032-509-6204	032-509-6541	19850620	NULL	NULL	0	NULL
3540045	인천광역시 부평구 사회산업국 환경위생과	환경위생과	4	006	0	3540008	6280000	3540000	02	09	05		NULL	2824010100	NULL	087900000	032-509-6331	032-509-6530	19991209	20030121	20030120	1	NULL
3540046	인천광역시 부평구 사회산업국 청소과	청소과	4	006	0	3540008	6280000	3540000	02	09	05		NULL	2824010100	NULL	008790000	032-509-6335	032-509-6532	19991209	20030121	20030120	1	NULL
3540047	인천광역시 부평구 사회산업국 경제과	경제과	4	006	0	3540008	6280000	3540000	02	09	05		NULL	2824010100	NULL	008790000	032-509-6351	032-509-6533	19991209	20030121	20030120	1	NULL
3540048	인천광역시 부평구 총무국 주민자치과	주민자치과	4	010	0	3540003	6280000	3540000	02	09	05		NULL	2824010100	NULL	008790000	032-509-6209	032-509-6399	20001101	20030121	20030120	1	NULL
3540049	인천광역시 부평구 자치행정국	자치행정국	3	005	0	3540000	6280000	3540000	02	09	03		NULL	NULL	NULL	NULL	NULL	NULL	20030121	NULL	20120207	0	3540003
3540050	인천광역시 부평구 문화복지국	문화복지국	3	003	NULL	3540000	6280000	3540000	02	09	03		NULL	28240	NULL	0	NULL	NULL	20030121	20060628	20060626	1	NULL
3540051	인천광역시 부평구 경제환경국	경제환경국	3	005	0	3540000	6280000	3540000	02	09	03		NULL	NULL	NULL	NULL	NULL	NULL	20030121	20110228	20120127	1	3540008
3540052	인천광역시 부평구 도시관리국	도시관리국	3	005	0	3540000	6280000	3540000	02	09	03		NULL	NULL	NULL	NULL	NULL	NULL	20110224	NULL	20110221	0	3540014
3540053	인천광역시 부평구 자치행정국 총무과	총무과	4	001	NULL	3540049	6280000	3540000	02	09	05		NULL	28240	NULL	0	032-509-6130	032-509-6863	19680101	20050710	20050609	1	3540004
3540054	인천광역시 부평구 자치행정국 주민자치과	주민자치과	4	002	0	3540049	6280000	3540000	02	09	05		NULL	28240	NULL	0	032-509-6060	032-509-6864	20001101	20050103	20041223	1	3540048
3540055	인천광역시 부평구 자치행정국 경영재정과	경영재정과	4	002	0	3540049	6280000	3540000	02	09	05		NULL	28240	NULL	0	032-509-6225	032-509-6867	19951229	20050103	20041223	1	3540006
3540056	인천광역시 부평구 자치행정국 구세과	구세과	4	002	0	3540049	6280000	3540000	02	09	05		NULL	28240	NULL	0	NULL	NULL	20030121	20050103	20041223	1	3540005
3540057	인천광역시 부평구 자치행정국 시세과	시세과	4	002	0	3540049	6280000	3540000	02	09	05		NULL	28240	NULL	0	032-509-6195	032-509-	20030121	20050103	20041223	1	NULL
3540058	인천광역시 부평구 문화복지국 문화공보과	문화공보과	4	006	NULL	3540050	6280000	3540000	02	09	05		NULL	28240	NULL	0	NULL	NULL	20030121	20060628	20060626	1	3540002
3540059	인천광역시 부평구 문화복지국 사회복지과	사회복지과	4	007	NULL	3540050	6280000	3540000	02	09	05		NULL	28240	NULL	0	NULL	NULL	NULL	20060628	20060626	1	3540009
3540060	인천광역시 부평구 문화복지국 여성과	여성과	4	008	NULL	3540050	6280000	3540000	02	09	05		NULL	28240	NULL	0	NULL	NULL	NULL	20060628	20060626	1	NULL
3540061	인천광역시 부평구 경제환경국 경제과	경제과	4	001	1	3540051	6280000	3540000	02	09	05		NULL	NULL	NULL	NULL	032 509 6370	032 509 6871	19991209	20110225	20110225	1	3540047
3540062	인천광역시 부평구 경제환경국 청소과	청소과	4	001	1	3540051	6280000	3540000	02	09	05		NULL	NULL	NULL	NULL	032 509 6335	032 509 6870	19991209	20110225	20110225	1	3540046
3540063	인천광역시 부평구 경제환경국 환경위생과	환경위생과	4	001	1	3540051	6280000	3540000	02	09	05		NULL	NULL	NULL	NULL	032 509 6345	032 509 6869	19991209	20090116	20090123	1	3540045
3540064	인천광역시 부평구 경제환경국 교통행정과	교통행정과	4	001	1	3540051	6280000	3540000	02	09	05		NULL	NULL	NULL	NULL	032 509 6510	032 509 6877	19981007	20110225	20110225	1	3540019
3540065	인천광역시 부평구 도시관리국 건설행정과	건설행정과	4	002	0	3540052	6280000	3540000	02	09	05		NULL	28240	NULL	0	032-509-6400	032-509-6873	19680101	20050103	20041223	1	3540015
3540066	인천광역시 부평구 도시관리국 도로치수과	도로치수과	4	001	1	3540052	6280000	3540000	02	09	05		NULL	NULL	NULL	NULL	032 509 6415	NULL	20030121	20080326	20080327	1	NULL
3540067	인천광역시 부평구 도시관리국 건축과	건축과	4	002	1	3540052	6280000	3540000	02	09	05						032 509 6430	032 509 6874	20030121		20190611	0	3540016
3540068	인천광역시 부평구 도시관리국 도시정비과	도시정비과	4	001	1	3540052	6280000	3540000	02	09	05		NULL	NULL	NULL	NULL	032 509 6455	032 509 6875	19930805	20080326	20080327	1	3540017
3540069	인천광역시 부평구 도시관리국 지적과	지적과	4	002	NULL	3540052	6280000	3540000	02	02	04		NULL	28240	NULL	0	032-509-6480	032-509-6876	NULL	20080326	20080327	1	3540018
3540070	인천광역시 부평구 보건소 보건행정과	보건행정과	4	001	1	3540021	6280000	3540000	02	05	04		NULL	NULL	NULL	NULL	032 509 6550	032 509 6879	20030121	NULL	20090106	0	NULL
3540071	인천광역시 부평구 자치행정국 자치행정과	자치행정과	4	002	0	3540049	6280000	3540000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20100224	20130805	20130808	1	3540054
3540072	인천광역시 부평구 자치행정국 재무과	재무과	4	003	0	3540049	6280000	3540000	02	09	05								20100224		20151001	0	3540055
3540073	인천광역시 부평구 자치행정국 세무과	세무과	4	002	NULL	3540049	6280000	3540000	02	09	05		NULL	28240	NULL	0	NULL	NULL	20050103	20101015	20101029	1	3540056,3540057
3540074	인천광역시 부평구 자치행정국 민원봉사과	민원봉사과	4	002	NULL	3540049	6280000	3540000	02	09	05		NULL	28240	NULL	0	NULL	NULL	20050103	20080326	20080327	1	NULL
3540075	인천광역시 부평구 도시관리국 건설녹지과	건설녹지과	4	001	NULL	3540052	6280000	3540000	02	09	05		NULL	28240	NULL	0	NULL	NULL	20050103	20050710	20050609	1	3540065
3540076	인천광역시 부평구 자치행정국 자치행정과	자치행정과	4	001	NULL	3540049	6280000	3540000	02	02	04		NULL	28240	NULL	0	NULL	NULL	20050610	20050611	20050609	1	3540053
3540077	인천광역시 부평구 자치행정국 재난안전관리과	재난안전관리과	4	002	1	3540049	6280000	3540000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20050610	20080326	20080327	1	NULL
3540078	인천광역시 부평구 도시관리국 건설행정과	건설행정과	4	001	1	3540052	6280000	3540000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20050610	20080326	20080327	1	3540075
3540079	인천광역시 부평구 도시관리국 녹지조경과	녹지조경과	4	001	1	3540052	6280000	3540000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20050610	20080326	20080327	1	NULL
3540080	인천광역시 부평구 삼산1동	삼산1동	3	019	3	3540000	6280000	3540000	02	03	04		NULL	2800000000	NULL	NULL	509 8440	NULL	20110224	NULL	20110221	0	NULL
3540081	인천광역시 부평구 삼산2동	삼산2동	3	020	3	3540000	6280000	3540000	02	03	04		NULL	2800000000	NULL	NULL	NULL	NULL	20110224	NULL	20110221	0	NULL
3540082	인천광역시 부평구 주민생활지원국	주민생활지원국	3	005	0	3540000	6280000	3540000	02	09	03		NULL	2800000000	NULL	NULL	NULL	NULL	20060628	20110228	20120127	1	3540050
3540083	인천광역시 부평구 주민생활지원국 주민생활지원과	주민생활지원과	4	001	1	3540082	6280000	3540000	02	09	05		NULL	2800000000	NULL	NULL	NULL	NULL	20060628	20110225	20110225	1	NULL
3540084	인천광역시 부평구 주민생활지원국 사회복지과	사회복지과	4	001	1	3540082	6280000	3540000	02	09	05		NULL	2800000000	NULL	NULL	NULL	NULL	20060628	20110225	20110225	1	3540059
3540085	인천광역시 부평구 주민생활지원국 여성과	여성과	4	001	1	3540082	6280000	3540000	02	09	05		NULL	2800000000	NULL	NULL	NULL	NULL	20060628	20110225	20110225	1	3540060
3540086	인천광역시 부평구 주민생활지원국 문화공보과	문화공보과	4	001	1	3540082	6280000	3540000	02	09	05		NULL	2800000000	NULL	NULL	NULL	NULL	20060628	20080326	20080327	1	3540058
3540087	인천광역시 부평구 도시디자인기획단	도시디자인기획단	3	003	0	3540000	6280000	3540000	02	09	02		NULL	2800000000	NULL	0000879	032 509 6056	032 509 7604	20080211	20101015	20101029	1	NULL
3540088	인천광역시 부평구 자치행정국 민원여권과	민원여권과	4	003	1	3540049	6280000	3540000	02	09	05		NULL	2800000000	NULL	0000879	032-509-6340	NULL	20110224	20140106	20140211	1	NULL
3540089	인천광역시 부평구 자치행정국 재난안전과	재난안전과	4	002	1	3540049	6280000	3540000	02	09	05		NULL	2823710100	NULL	0879	NULL	NULL	20080326	20090116	20090123	1	NULL
3540090	인천광역시 부평구 자치행정국 지적과	지적과	4	003	1	3540049	6280000	3540000	02	09	05		NULL	2800000000	NULL	00879	NULL	NULL	20080326	20110225	20110225	1	NULL
3540091	인천광역시 부평구 주민생활지원국 문화홍보과	문화홍보과	4	001	1	3540082	6280000	3540000	02	09	05		NULL	2823710100	NULL	0879	NULL	NULL	20080326	20090116	20090123	1	NULL
3540092	인천광역시 부평구 도시관리국 도시경관과	도시경관과	4	001	1	3540052	6280000	3540000	02	09	05		NULL	2800000000	NULL	00879	NULL	NULL	20080326	20190701	20190701	1	NULL
3540093	인천광역시 부평구 도시관리국 도로과	도로과	4	001	1	3540052	6280000	3540000	02	09	05		NULL	2823710100	NULL	0879	NULL	NULL	20080326	20190701	20190701	1	NULL
3540094	인천광역시 부평구 도시관리국 도시재생과	도시재생과	4	002	1	3540052	6280000	3540000	02	09	05		NULL	2800000000	NULL	00879	NULL	NULL	20080326	20160603	20160621	1	NULL
3540095	인천광역시 부평구 도시관리국 공원녹지과	공원녹지과	4	002	1	3540052	6280000	3540000	02	09	05		NULL	2800000000	NULL	000879	NULL	NULL	20080326	20101015	20101029	1	NULL
3540096	인천광역시 부평구 기획홍보실	기획홍보실	3	003	0	3540000	6280000	3540000	02	09	02		NULL	2800000000	NULL	00000879	0325096062	0325097604	20090116	20101015	20101029	1	NULL
3540097	인천광역시 부평구 법무감사실	법무감사실	3	003	0	3540000	6280000	3540000	02	09	02		NULL	2800000000	NULL	0000879	0325096062	0325097604	20090116	20120302	20120305	1	NULL
3540098	인천광역시 부평구 주민생활지원국 문화체육과	문화체육과	4	001	1	3540082	6280000	3540000	02	09	05		NULL	2823710100	NULL	0879	0325096062	0325097604	20090116	20110225	20110225	1	NULL
3540099	인천광역시 부평구 경제환경국 환경보전과	환경보전과	4	001	1	3540051	6280000	3540000	02	09	05		NULL	2800000000	NULL	00879	0325096062	0325097604	20090116	20110225	20110225	1	NULL
3540100	인천광역시 부평구 경제환경국 위생과	위생과	4	001	1	3540051	6280000	3540000	02	09	05		NULL	2800000000	NULL	00879	0325096062	0325097604	20090116	20110225	20110225	1	NULL
3540101	인천광역시 부평구 경제환경국 주차관리과	주차관리과	4	001	1	3540051	6280000	3540000	02	09	05		NULL	2800000000	NULL	00879	0325096062	0325097604	20090116	20110225	20110225	1	NULL
3540102	인천광역시 부평구 도시관리국 재난안전과	재난안전과	4	001	1	3540052	6280000	3540000	02	09	05		NULL	2823710100	NULL	0879	0325096062	0325097604	20090116	20110225	20110225	1	NULL
3540103	인천광역시 부평구 주민생활지원국 평생학습과	평생학습과	4	001	1	3540082	6280000	3540000	02	09	05		NULL	2823710100	NULL	0876	NULL	NULL	20100212	20110225	20110225	1	NULL
3540104	인천광역시 부평구 보건소 건강증진과	건강증진과	4	002	1	3540021	6280000	3540000	02	05	04		NULL	2823700000	NULL	NULL	NULL	NULL	20100212	NULL	20100204	0	NULL
3540105	인천광역시 부평구 구정비전기획단	구정비전기획단	3	003	1	3540000	6280000	3540000	02	02	04		NULL	2823710100	NULL	NULL	NULL	NULL	20101008	20110225	20110225	1	NULL
3540106	인천광역시 부평구 기획조정실	기획조정실	3	003	1	3540000	6280000	3540000	02	09	02			2800000000					20101008		20190611	0	NULL
3540107	인천광역시 부평구 자치행정국 세무1과	세무1과	4	003	1	3540049	6280000	3540000	02	09	05			2800000000					20110224		20151001	0	NULL
3540108	인천광역시 부평구 자치행정국 세무2과	세무2과	4	004	1	3540049	6280000	3540000	02	09	05			2800000000					20110224		20151001	0	NULL
3540109	인천광역시 부평구 도시관리국 공원관리과	공원관리과	4	002	1	3540052	6280000	3540000	02	09	05		NULL	2823710100	NULL	NULL	NULL	NULL	20101008	20110225	20110225	1	NULL
3540110	인천광역시 부평구 도시관리국 녹색성장과	녹색성장과	4	002	1	3540052	6280000	3540000	02	09	05		NULL	2823710100	NULL	NULL	NULL	NULL	20101008	20110225	20110225	1	NULL
3540111	인천광역시 부평구 일자리기획단	일자리기획단	3	005	1	3540000	6280000	3540000	02	09	02		NULL	2800000000	NULL	NULL	NULL	NULL	20110224	20151015	20151015	1	NULL
3540112	인천광역시 부평구 자치행정국 총무과	총무과	4	001	1	3540049	6280000	3540000	02	09	05		NULL	2800000000	NULL	NULL	NULL	NULL	20110224	NULL	20110217	0	NULL
3540113	인천광역시 부평구 경제복지국	경제복지국	3	005	1	3540000	6280000	3540000	02	09	03		NULL	2800000000	NULL	NULL	NULL	NULL	20110224	20190102	20190104	1	NULL
3540114	인천광역시 부평구 문화환경국	문화환경국	3	005	1	3540000	6280000	3540000	02	09	03		NULL	2800000000	NULL	NULL	NULL	NULL	20110224	20190102	20190104	1	NULL
3540116	인천광역시 부평구 보건소 위생과	위생과	4	003	1	3540021	6280000	3540000	02	05	04		NULL	2823710100	NULL	NULL	NULL	NULL	20110224	20190102	20190104	1	NULL
3540117	인천광역시 부평구 보건소 청천보건지소	청천보건지소	4	003	1	3540021	6280000	3540000	02	05	04		NULL	2800000000	NULL	NULL	NULL	NULL	20110224	NULL	20110218	0	NULL
