기관코드	전체기관명	최하위기관명	차수	서열	소속기관차수	차상위기관코드	최상위기관코드	대표기관코드	유형분류_대	유형분류_중	유형분류_소	우편번호	행정동코드	소재지코드	나머지주소	지번	전화번호	팩스번호	생성일자	폐지일자	변경일자	존폐여부	이전기관코드
4450145	충청북도 진천군 문화복지국 주민복지과	주민복지과	4	110	1	4450137	6430000	4450000	02	09	05	27832			충청북도 진천군 진천읍 상산로 13				20240619		20240723	0	NULL
4450146	충청북도 진천군 문화복지국 가족친화과	가족친화과	4	115	1	4450137	6430000	4450000	02	09	05	27832			충청북도 진천군 진천읍 상산로 13				20240619		20240723	0	NULL
4450147	충청북도 진천군 문화복지국 체육진흥과	체육진흥과	4	120	1	4450137	6430000	4450000	02	09	05	27832			충청북도 진천군 진천읍 상산로 13				20240619		20240723	0	NULL
4450148	충청북도 진천군 문화복지국 교육청소년과	교육청소년과	4	125	1	4450137	6430000	4450000	02	09	05	27832			충청북도 진천군 진천읍 상산로 13				20240619		20240723	0	NULL
4450149	충청북도 진천군 경제환경국 경제과	경제과	4	205	1	4450138	6430000	4450000	02	09	05	27832			충청북도 진천군 진천읍 상산로 13				20240619		20240723	0	NULL
4450150	충청북도 진천군 경제환경국 투자유치과	투자유치과	4	210	1	4450138	6430000	4450000	02	09	05	27832			충청북도 진천군 진천읍 상산로 13				20240619		20240723	0	NULL
4450151	충청북도 진천군 경제환경국 환경과	환경과	4	215	1	4450138	6430000	4450000	02	09	05	27832			충청북도 진천군 진천읍 상산로 13				20240619		20240723	0	NULL
4450152	충청북도 진천군 경제환경국 식산업자원과	식산업자원과	4	220	1	4450138	6430000	4450000	02	09	05	27832			충청북도 진천군 진천읍 상산로 13				20240619		20240723	0	NULL
4450153	충청북도 진천군 경제환경국 산림녹지과	산림녹지과	4	225	1	4450138	6430000	4450000	02	09	05								20240619		20240723	0	NULL
4450154	충청북도 진천군 미래도시국 안전정책과	안전정책과	4	315	1	4450083	6430000	4450000	02	09	05	27832			충청북도 진천군 진천읍 상산로 13				20240619		20240723	0	NULL
4450155	충청북도 진천군 미래전략실	미래전략실	3	010	1	4450000	6430000	4450000	02	10	02	27832			충청북도 진천군 진천읍 상산로 13				20250616		20250616	0	NULL
4450156	충청북도 진천군 경제환경국 기업지원과	기업지원과	4	208	1	4450138	6430000	4450000	02	09	05	27832			충청북도 진천군 진천읍 상산로 13				20250616		20250616	0	NULL
4450157	충청북도 진천군 안전도시국	안전도시국	3	330	1	4450000	6430000	4450000	02	09	03	27832			충청북도 진천군 진천읍 상산로 13				20250616		20250616	0	NULL
4450158	충청북도 진천군 안전도시국 안전정책과	안전정책과	4	335	1	4450157	6430000	4450000	02	09	05	27832			충청북도 진천군 진천읍 상산로 13				20250616		20250616	0	NULL
4450159	충청북도 진천군 안전도시국 도시과	도시과	4	340	1	4450157	6430000	4450000	02	09	05	27832			충청북도 진천군 진천읍 상산로 13				20250616		20250616	0	NULL
4450160	충청북도 진천군 안전도시국 도로교통과	도로교통과	4	345	1	4450157	6430000	4450000	02	09	05								20250616		20250616	0	NULL
4450161	충청북도 진천군 안전도시국 건설하천과	건설하천과	4	350	1	4450157	6430000	4450000	02	09	05	27832			충청북도 진천군 진천읍 상산로 13				20250616		20250616	0	NULL
4450162	충청북도 진천군 안전도시국 건축디자인과	건축디자인과	4	355	1	4450157	6430000	4450000	02	09	05	27832			충청북도 진천군 진천읍 상산로 13				20250616		20250616	0	NULL
4460000	충청북도 괴산군	괴산군	2	275	0	6430000	6430000	4460000	02	02	03						0445-832-2181	0445-830-3388	18950526		20250116	0	NULL
4460001	충청북도 괴산군 기획감사실	기획감사실	3	003	0	4460000	6430000	4460000	02	09	02		NULL	4376011000	NULL	012500000	043-833-0511	043-830-3219	19960701	20030830	20030901	1	NULL
4460002	충청북도 괴산군 문화관광과	문화관광과	3	003	0	4460000	6430000	4460000	02	09	05		NULL	4376011022	NULL	012500000	043-833-0512	043-830-3229	19981027	20020819	20020819	1	NULL
4460003	충청북도 괴산군 종합민원실	종합민원실	3	003	0	4460000	6430000	4460000	02	09	02		NULL	NULL	NULL	NULL	NULL	NULL	19950906	20070214	20070220	1	NULL
4460004	충청북도 괴산군 재무과	재무과	3	003	0	4460000	6430000	4460000	02	09	05		NULL	4376025022	NULL	0125	NULL	NULL	19620112	20181010	20181206	1	NULL
4460005	충청북도 괴산군 자치행정과	자치행정과	3	003	0	4460000	6430000	4460000	02	09	05		NULL	4376000000	NULL	0	NULL	NULL	19980930	20070214	20070220	1	NULL
4460006	충청북도 괴산군 사회복지과	사회복지과	3	003	0	4460000	6430000	4460000	02	09	05		NULL	4376011022	NULL	012500000	043-833-3424	043-830-3369	19950906	20030830	20030901	1	NULL
4460007	충청북도 괴산군 농정과	농정과	3	003	0	4460000	6430000	4460000	02	09	05		NULL	4376011022	NULL	012500000	043-832-2070	043-830-3379	19980930	20070628	20070626	1	NULL
4460008	충청북도 괴산군 경제개발과	경제개발과	3	003	0	4460000	6430000	4460000	02	09	05		NULL	4376011022	NULL	012500000	043-833-1919	043-830-3359	19980930	20020819	20020819	1	NULL
4460009	충청북도 괴산군 산림축산과	산림축산과	3	003	0	4460000	6430000	4460000	02	09	05		NULL	43760	NULL	0	NULL	NULL	19980930	20001014	20001020	1	NULL
4460010	충청북도 괴산군 건설교통과	건설교통과	3	003	0	4460000	6430000	4460000	02	09	05		NULL	43760	NULL	0	NULL	NULL	19950906	20001014	20001020	1	NULL
4460011	충청북도 괴산군 건설과	건설과	3	003	NULL	4460000	6430000	4460000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	19620612	19950905	20070209	1	NULL
4460012	충청북도 괴산군 지적과	지적과	3	NULL	0	4460000	6430000	4460000	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	20110412	NULL	1	NULL
4460013	충청북도 괴산군 의회사무과	의회사무과	3	005	1	4460000	6430000	4460000	02	04	03	367802			00		043 833 9987	043 833 9986	19910401		20230427	0	NULL
4460014	충청북도 괴산군 보건소	보건소	3	003	1	4460000	6430000	4460000	02	09	05				4300000000				19590401		20230427	0	NULL
4460015	충청북도 괴산군 농업기술센터	농업기술센터	3	003	1	4460000	6430000	4460000	02	05	01	367802			00		043 834 5670	043 834 5675	19980930		20230427	0	NULL
4460016	충청북도 괴산군 농업기술센터 사회개발과	사회개발과	4	001	2	4460015	6430000	4460000	02	05	01		NULL	4376011022	NULL	070400000	0445-834-5670	0445-834-5675	19980930	20080709	20080711	1	NULL
4460017	충청북도 괴산군 농업기술센터 농업기술과	농업기술과	4	001	2	4460015	6430000	4460000	02	05	01		NULL	4376011022	NULL	070400000	0445-834-5671	0445-834-5675	19980930	20080709	20080711	1	NULL
4460018	충청북도 괴산군 환경사업소	환경사업소	3	003	0	4460000	6430000	4460000	02	06	01		NULL	4376011029	NULL	014000000	043-833-1163	043-830-3342	19980930	20080709	20080711	1	NULL
4460019	충청북도 괴산군 괴산읍	괴산읍	3	021	1	4460000	6430000	4460000	02	03	02	367802			00		043 832 2421	043 830 3671	19790501		20230426	0	NULL
4460020	충청북도 괴산군 감물면	감물면	3	022	1	4460000	6430000	4460000	02	03	03	28006			충청북도 괴산군 감물면 감물로 7		043 830 2441	043 830 2449	19451125		20230426	0	NULL
4460021	충청북도 괴산군 장연면	장연면	3	023	1	4460000	6430000	4460000	02	03	03	367872			00		043 832 7301	043 830 3673	19460206		20230426	0	NULL
4460022	충청북도 괴산군 연풍면	연풍면	3	024	1	4460000	6430000	4460000	02	03	03	367882			00		043 833 5301	043 830 3674	19490509		20230426	0	NULL
4460023	충청북도 괴산군 칠성면	칠성면	3	025	1	4460000	6430000	4460000	02	03	03	367862			00		043 832 5301	043 830 3675	19451005		20230426	0	NULL
4460024	충청북도 괴산군 문광면	문광면	3	026	1	4460000	6430000	4460000	02	03	03	367851			00		043 832 2301	043 830 3676	19430510		20230426	0	NULL
4460025	충청북도 괴산군 청천면	청천면	3	027	1	4460000	6430000	4460000	02	03	03	367843			00		043 832 4301	043 830 3677	19450825		20230426	0	NULL
4460026	충청북도 괴산군 청안면	청안면	3	028	1	4460000	6430000	4460000	02	03	03	367831			00		043 836 9301	043 830 3678	19450920		20230426	0	NULL
4460027	충청북도 괴산군 사리면	사리면	3	029	1	4460000	6430000	4460000	02	03	03	367822			00		043 836 7301	043 830 3679	19450206		20230426	0	NULL
4460028	충청북도 괴산군 소수면	소수면	3	030	1	4460000	6430000	4460000	02	03	03	367922			00		043 832 8301	043 830 3680	19430815		20230426	0	NULL
4460029	충청북도 괴산군 불정면	불정면	3	031	1	4460000	6430000	4460000	02	03	03	367911			00		043 833 7301	043 830 3681	19451125		20230426	0	NULL
4460030	충청북도 괴산군 군수	군수	3	000	0	4460000	6430000	4460000	02	09	NULL		NULL	43760	NULL	0	NULL	NULL	19950701	NULL	20040624	0	NULL
4460031	충청북도 괴산군 부군수	부군수	3	002	0	4460000	6430000	4460000	02	09	01								19850314		20230426	0	NULL
4460032	충청북도 괴산군 환경보호과	환경보호과	3	003	0	4460000	6430000	4460000	02	09	05		NULL	4376011022	NULL	012500000	043-833-2121	043-830-3339	19980930	20040101	20031229	1	NULL
4460033	충청북도 괴산군 산림과	산림과	3	003	0	4460000	6430000	4460000	02	09	05		NULL	4376011022	NULL	001250000	043-830-3421	043-830-3429	20001014	20020819	20020819	1	4460009
4460034	충청북도 괴산군 건설과	건설과	3	003	0	4460000	6430000	4460000	02	09	05		NULL	4376011022	NULL	001250000	043-830-3481	043-830-3498	20001014	20070214	20070220	1	4460010
4460035	충청북도 괴산군 주민자치과	주민자치과	3	003	NULL	4460000	6430000	4460000	02	09	05		NULL	4376000000	NULL	0	NULL	NULL	20020110	20050221	20050308	1	NULL
4460036	충청북도 괴산군 문화체육과	문화체육과	3	003	0	4460000	6430000	4460000	02	09	05		NULL	NULL	NULL	001250000	043-833-0512	043-830-3229	20020819	20030830	20030901	1	4460002
4460037	충청북도 괴산군 경제관광과	경제관광과	3	003	0	4460000	6430000	4460000	02	09	05		NULL	NULL	NULL	001250000	043-833-1919	043-830-3359	20020819	20030830	20030901	1	4460008
4460038	충청북도 괴산군 산림공원과	산림공원과	3	003	0	4460000	6430000	4460000	02	09	05		NULL	NULL	NULL	001250000	043-830-3420	043-830-3429	20020819	20030830	20030901	1	4460033
4460039	충청북도 괴산군 기획경제실	기획경제실	3	002	3	4460000	6430000	4460000	02	09	02		NULL	43760	NULL	00125	043-833-0511	043-830-3219	20030830	20050221	20050319	1	4460001
4460040	충청북도 괴산군 문화복지과	문화복지과	3	003	0	4460000	6430000	4460000	02	09	05		NULL	NULL	NULL	001250000	NULL	NULL	20030830	20110412	20031229	1	NULL
4460041	충청북도 괴산군 산림관광과	산림관광과	3	003	0	4460000	6430000	4460000	02	09	05		NULL	43760	NULL	001250000	NULL	NULL	20030830	20070214	20070220	1	NULL
4460045	충청북도 괴산군 상하수도사업소	상하수도사업소	3	003	0	4460000	6430000	4460000	02	06	01		NULL	43760	NULL	000000000	NULL	NULL	20040101	20101031	20110214	1	NULL
4460046	충청북도 괴산군 문화체육과	문화체육과	3	003	0	4460000	6430000	4460000	02	09	05		NULL	43760	NULL	001250000	043-830-3725	043-830-3229	20040101	20070214	20070220	1	4460042
4460047	충청북도 괴산군 복지환경과	복지환경과	3	003	0	4460000	6430000	4460000	02	09	05		NULL	4376011022	NULL	000000000	NULL	NULL	20040101	20070214	20070220	1	4460032
4460048	충청북도 괴산군 기획감사실	기획감사실	3	003	3	4460000	6430000	4460000	02	09	06		NULL	4376025022	NULL	0125	NULL	NULL	20050221	20181010	20181206	1	4460039
4460049	충청북도 괴산군 재난안전관리과	재난안전관리과	3	003	0	4460000	6430000	4460000	02	09	05		NULL	4376011000	NULL	0	NULL	NULL	20050221	20070214	20070220	1	NULL
4460050	충청북도 괴산군 혁신경제기획단	혁신경제기획단	3	003	NULL	4460000	6430000	4460000	02	09	05		NULL	4376011000	NULL	0	NULL	NULL	20050221	20070215	20070220	1	NULL
4460051	충청북도 괴산군 보건소 감물보건지소	감물보건지소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376031000	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460052	충청북도 괴산군 보건소 장연보건지소	장연보건지소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376032000	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460053	충청북도 괴산군 보건소 연풍보건지소	연풍보건지소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376033000	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460054	충청북도 괴산군 보건소 칠성보건지소	칠성보건지소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376034000	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460055	충청북도 괴산군 보건소 문광보건지소	문광보건지소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376035000	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460056	충청북도 괴산군 보건소 청천보건지소	청천보건지소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376036000	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460057	충청북도 괴산군 보건소 청안보건지소	청안보건지소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376037000	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460058	충청북도 괴산군 보건소 사리보건지소	사리보건지소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376039000	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460059	충청북도 괴산군 보건소 소수보건지소	소수보건지소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376040000	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460060	충청북도 괴산군 보건소 불정보건지소	불정보건지소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376041000	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460061	충청북도 괴산군 보건소 송면보건지소	송면보건지소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376036047	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460062	충청북도 괴산군 보건소 부흥보건지소	부흥보건지소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376037030	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460063	충청북도 괴산군 보건소 신기보건진료소	신기보건진료소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376000000	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460064	충청북도 괴산군 보건소 이담보건진료소	이담보건진료소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376031023	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460065	충청북도 괴산군 보건소 방곡보건진료소	방곡보건진료소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376032023	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460066	충청북도 괴산군 보건소 신대보건진료소	신대보건진료소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376032026	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460067	충청북도 괴산군 보건소 내응보건진료소	내응보건진료소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376033027	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460068	충청북도 괴산군 보건소 외사보건진료소	외사보건진료소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376034028	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460069	충청북도 괴산군 보건소 지경보건진료소	지경보건진료소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376036039	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460070	충청북도 괴산군 보건소 후영보건진료소	후영보건진료소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376036046	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460071	충청북도 괴산군 보건소 덕평보건진료소	덕평보건진료소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376036040	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460072	충청북도 괴산군 보건소 신월보건진료소	신월보건진료소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376036027	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460073	충청북도 괴산군 보건소 운곡보건진료소	운곡보건진료소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376037028	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460074	충청북도 괴산군 보건소 중흥보건진료소	중흥보건진료소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376039024	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460075	충청북도 괴산군 보건소 강천보건진료소	강천보건진료소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376039027	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460076	충청북도 괴산군 보건소 몽촌보건진료소	몽촌보건진료소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376040026	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460077	충청북도 괴산군 보건소 세평보건진료소	세평보건진료소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376041032	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460078	충청북도 괴산군 보건소 삼방보건진료소	삼방보건진료소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376041026	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460079	충청북도 괴산군 보건소 추산보건진료소	추산보건진료소	4	001	NULL	4460014	6430000	4460000	02	05	04		NULL	4376041024	NULL	0	NULL	NULL	20030829	20190626	20190626	1	NULL
4460080	충청북도 괴산군 행정과	행정과	3	003	3	4460000	6430000	4460000	02	09	06		NULL	4376025022	NULL	0125	NULL	NULL	20070215	20181010	20181206	1	NULL
4460081	충청북도 괴산군 복지여성과	복지여성과	3	003	3	4460000	6430000	4460000	02	09	06		NULL	NULL	NULL	NULL	NULL	NULL	20070215	20070628	20070626	1	NULL
4460082	충청북도 괴산군 문화관광과	문화관광과	3	003	3	4460000	6430000	4460000	02	09	05		NULL	4376025022	NULL	0125	NULL	NULL	20070215	20181010	20181206	1	NULL
4460083	충청북도 괴산군 민원과	민원과	3	003	3	4460000	6430000	4460000	02	09	05		NULL	4376025021	NULL	0751-10	043-830-2315	043-830-3688	20070215	20181010	20181206	1	NULL
4460084	충청북도 괴산군 산림환경과	산림환경과	3	003	3	4460000	6430000	4460000	02	09	06		NULL	NULL	NULL	NULL	NULL	NULL	20070215	20101031	20110214	1	NULL
4460085	충청북도 괴산군 건설재난관리과	건설재난관리과	3	003	3	4460000	6430000	4460000	02	09	06		NULL	NULL	NULL	NULL	NULL	NULL	20070215	20101031	20110214	1	NULL
4460086	충청북도 괴산군 균형발전과	균형발전과	3	003	3	4460000	6430000	4460000	02	09	06		NULL	NULL	NULL	NULL	NULL	NULL	20070215	20080709	20080711	1	NULL
4460087	충청북도 괴산군 지역경제과	지역경제과	3	003	3	4460000	6430000	4460000	02	09	06		NULL	NULL	NULL	NULL	NULL	NULL	20070215	20080709	20080711	1	NULL
4460088	충청북도 괴산군 주민생활지원과	주민생활지원과	3	003	1	4460000	6430000	4460000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20070628	20080708	20080711	1	NULL
4460089	충청북도 괴산군 사회과	사회과	3	003	1	4460000	6430000	4460000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20070628	20080709	20080711	1	NULL
4460090	충청북도 괴산군 친환경농업과	친환경농업과	3	003	1	4460000	6430000	4460000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20070628	20080709	20080711	1	NULL
4460091	충청북도 괴산군 주민복지과	주민복지과	3	003	1	4460000	6430000	4460000	02	09	05		NULL	4376025022	NULL	0125	NULL	NULL	20080709	20181010	20181206	1	NULL
4460092	충청북도 괴산군 경제과	경제과	3	003	1	4460000	6430000	4460000	02	09	05		NULL	4376025022	NULL	0125	NULL	NULL	20080709	20181010	20181206	1	NULL
4460093	충청북도 괴산군 개발촉진과	개발촉진과	3	003	1	4460000	6430000	4460000	02	02	03		NULL	4376025022	NULL	0125	NULL	NULL	20080709	20101031	20110214	1	NULL
4460094	충청북도 괴산군 농업기술센터 친환경농업과	친환경농업과	4	001	1	4460015	6430000	4460000	02	02	03		NULL	4376025022	NULL	NULL	NULL	NULL	20080709	20101031	20110214	1	NULL
4460095	충청북도 괴산군 농업기술센터 농축산유통과	농축산유통과	4	001	1	4460015	6430000	4460000	02	02	03		NULL	4376025022	NULL	NULL	NULL	NULL	20080709	20101031	20110214	1	NULL
4460096	충청북도 괴산군 농업기술센터 기술지원과	기술지원과	4	001	1	4460015	6430000	4460000	02	02	03		NULL	4376025022	NULL	NULL	NULL	NULL	20080709	20120701	20160811	1	NULL
4460097	충청북도 괴산군 지역개발실	지역개발실	3	003	1	4460000	6430000	4460000	02	09	05			4300000000		00125			20160226	20160301	20160811	1	NULL
4460098	충청북도 괴산군 친환경농업과	친환경농업과	3	003	1	4460000	6430000	4460000	02	02	03		NULL	4376025022	NULL	0125	NULL	NULL	20101101	20140331	20140327	1	NULL
4460099	충청북도 괴산군 농축산유통과	농축산유통과	3	003	1	4460000	6430000	4460000	02	02	03		NULL	4376025022	NULL	0125	NULL	NULL	20101101	20140331	20140327	1	NULL
4460100	충청북도 괴산군 산림과	산림과	3	003	1	4460000	6430000	4460000	02	09	05		NULL	4376025022	NULL	0125	NULL	NULL	20101101	20160301	20160811	1	NULL
4460101	충청북도 괴산군 건설교통과	건설교통과	3	003	1	4460000	6430000	4460000	02	02	03		NULL	4376025022	NULL	0125	NULL	NULL	20101101	20130722	20131018	1	NULL
4460102	충청북도 괴산군 농업기술센터 연규개발과	연규개발과	4	001	1	4460015	6430000	4460000	02	02	03		NULL	4376025022	NULL	NULL	NULL	NULL	20101101	20101101	20101102	1	NULL
4460103	충청북도 괴산군 한경수도사업소	한경수도사업소	3	003	1	4460000	6430000	4460000	02	02	03		NULL	4376025000	NULL	NULL	NULL	NULL	20101101	20101101	20101102	1	NULL
4460104	충청북도 괴산군 환경수도사업소	환경수도사업소	3	003	1	4460000	6430000	4460000	02	06	01		NULL	4376025022	NULL	0125	NULL	NULL	20101101	20181010	20181206	1	NULL
4460105	충청북도 괴산군 농업기술센터 연구개발과	연구개발과	4	001	1	4460015	6430000	4460000	02	02	03		NULL	4376025000	NULL	NULL	NULL	NULL	20101101	20120701	20160811	1	NULL
4460106	충청북도 괴산군 유기농산업과	유기농산업과	3	003	1	4460000	6430000	4460000	02	09	05		NULL	4376025022	NULL	0125	NULL	NULL	20120701	20160301	20160811	1	NULL
4460107	충청북도 괴산군 축산과	축산과	3	003	1	4460000	6430000	4460000	02	02	03		NULL	4376025022	NULL	0125	043-830-3127	043-832-2049	20121231	20130722	20131018	1	NULL
4460108	충청북도 괴산군 축수산과	축수산과	3	003	1	4460000	6430000	4460000	02	09	05		NULL	4376025022	NULL	0125	NULL	NULL	20130723	20181010	20181206	1	NULL
4460109	충청북도 괴산군 안전건설과	안전건설과	3	003	1	4460000	6430000	4460000	02	09	05		NULL	4376025022	NULL	0125	NULL	NULL	20130722	20181010	20181206	1	NULL
4460110	충청북도 괴산군 보건소 대후보건진료소	대후보건진료소	4	001	1	4460014	6430000	4460000	02	05	04		NULL	4376036046	NULL	NULL	NULL	NULL	20140106	20190626	20190626	1	NULL
4460111	충청북도 괴산군 규제개혁추진단	규제개혁추진단	3	003	1	4460000	6430000	4460000	02	02	03		NULL	4376025022	NULL	0125	043-830-3127	NULL	20140328	20160101	20160811	1	NULL
4460112	충청북도 괴산군 시설관리사업소	시설관리사업소	3	099	1	4460000	6430000	4460000	02	06	01		NULL	4376025031	NULL	NULL	NULL	NULL	20150101	20160301	20160811	1	NULL
4460113	충청북도 괴산군 농업정책실	농업정책실	3	003	1	4460000	6430000	4460000	02	09	05			4300000000					20160226	20181010	20181206	1	NULL
4460114	충청북도 괴산군 지역개발과	지역개발과	3	003	1	4460000	6430000	4460000	02	09	05			4300000000					20160226	20181010	20181206	1	NULL
4460115	충청북도 괴산군 산림녹지과	산림녹지과	3	003	1	4460000	6430000	4460000	02	09	05			4376025022					20160226	20181010	20181206	1	NULL
4460116	충청북도 괴산군 시설사업소	시설사업소	3	003	1	4460000	6430000	4460000	02	06	01			4376025022					20160226	20181010	20181206	1	NULL
4460117	충청북도 괴산군 부군수 기획홍보담당관	기획홍보담당관	4	001	1	4460031	6430000	4460000	02	09	05			4376000000					20180928	20231231	20240103	1	NULL
4460118	충청북도 괴산군 행정복지국	행정복지국	3	004	1	4460000	6430000	4460000	02	09	03				4376000000				20180928		20240103	0	NULL
4460119	충청북도 괴산군 농업경제건설국	농업경제건설국	3	003	1	4460000	6430000	4460000	02	09	03			4376000000					20180928	20200630	20230501	1	NULL
4460120	충청북도 괴산군 행정복지국 행정과	행정과	4	001	1	4460118	6430000	4460000	02	09	05			4376000000					20181001		20181001	0	NULL
4460121	충청북도 괴산군 행정복지국 주민복지과	주민복지과	4	003	1	4460118	6430000	4460000	02	09	05				4300000000				20181001		20231228	0	NULL
4460122	충청북도 괴산군 행정복지국 재무과	재무과	4	005	1	4460118	6430000	4460000	02	09	05				4300000000				20181001		20231228	0	NULL
4460123	충청북도 괴산군 행정복지국 문화체육관광과	문화체육관광과	4	007	1	4460118	6430000	4460000	02	09	05				4300000000				20181001	20231231	20240103	1	NULL
4460124	충청북도 괴산군 행정복지국 민원지적과	민원지적과	4	007	1	4460118	6430000	4460000	02	09	05				4376000000				20181001	20231231	20240103	1	NULL
4460125	충청북도 괴산군 행정복지국 환경위생과	환경위생과	4	006	1	4460118	6430000	4460000	02	09	05			4376000000					20181001	20200818	20200818	1	NULL
4460126	충청북도 괴산군 농업경제건설국 농업정책과	농업정책과	4	001	1	4460119	6430000	4460000	02	09	05			4376000000					20181001	20200818	20200818	1	NULL
4460127	충청북도 괴산군 농업경제건설국 경제과	경제과	4	001	1	4460119	6430000	4460000	02	09	05			4376000000					20181001	20200818	20200818	1	NULL
4460128	충청북도 괴산군 농업경제건설국 축수산과	축수산과	4	001	1	4460119	6430000	4460000	02	09	05			4376000000					20181001	20200818	20200818	1	NULL
4460129	충청북도 괴산군 농업경제건설국 산림녹지과	산림녹지과	4	001	1	4460119	6430000	4460000	02	09	05			4376000000					20181001	20200818	20200818	1	NULL
4460130	충청북도 괴산군 농업경제건설국 균형개발과	균형개발과	4	001	1	4460119	6430000	4460000	02	09	05			4376000000					20181001	20200818	20200818	1	NULL
4460131	충청북도 괴산군 농업경제건설국 안전건설과	안전건설과	4	001	1	4460119	6430000	4460000	02	09	05			4376000000					20181001	20200818	20200818	1	NULL
4460132	충청북도 괴산군 수도사업소	수도사업소	3	003	1	4460000	6430000	4460000	02	06	01				4300000000				20181001		20230427	0	NULL
4460133	충청북도 괴산군 농업기술센터 기술지원과	기술지원과	4	001	1	4460015	6430000	4460000	02	05	01			4376000000					20190626		20190626	0	NULL
4460134	충청북도 괴산군 농업기술센터 연구보급과	연구보급과	4	002	1	4460015	6430000	4460000	02	05	01				4376000000				20190626		20230420	0	NULL
4460135	충청북도 괴산군 보건소 보건정책과	보건정책과	4	001	1	4460014	6430000	4460000	02	09	05				4376000000				20190626		20230420	0	NULL
4460136	충청북도 괴산군 보건소 건강증진과	건강증진과	4	002	1	4460014	6430000	4460000	02	09	05				4376000000				20190626		20230420	0	NULL
4460137	충청북도 괴산군 농업건설국	농업건설국	3	005	1	4460000	6430000	4460000	02	09	03				4376000000				20200623		20240103	0	NULL
