기관코드	전체기관명	최하위기관명	차수	서열	소속기관차수	차상위기관코드	최상위기관코드	대표기관코드	유형분류_대	유형분류_중	유형분류_소	우편번호	행정동코드	소재지코드	나머지주소	지번	전화번호	팩스번호	생성일자	폐지일자	변경일자	존폐여부	이전기관코드
6280671	인천광역시 도시철도건설본부 공사시설부	공사시설부	3	001	0	6280669	6280000	6280000	02	06	04		NULL	NULL	NULL	NULL	NULL	NULL	20030616	20091109	20091109	1	NULL
6280672	인천광역시 도시철도건설본부 기전부	기전부	3	010	0	6280669	6280000	6280000	02	06	04								20160701		20230302	0	NULL
6280673	인천광역시 도시철도건설본부 관리부 관리과	관리과	4	003	0	6280670	6280000	6280000	02	06	05		NULL	NULL	NULL	0	NULL	NULL	20040614	20070423	20070419	1	NULL
6280674	인천광역시 도시철도건설본부 관리부 재무과	재무과	4	004	0	6280670	6280000	6280000	02	06	05		NULL	NULL	NULL	0	NULL	NULL	20040614	20070423	20070419	1	NULL
6280675	인천광역시 도시철도건설본부 공사시설부 공사기획과	공사기획과	4	003	0	6280671	6280000	6280000	02	06	05		NULL	NULL	NULL	0	NULL	NULL	20040614	20070423	20070419	1	NULL
6280676	인천광역시 도시철도건설본부 공사시설부 공사과	공사과	4	004	0	6280671	6280000	6280000	02	06	05		NULL	NULL	NULL	0	NULL	NULL	20040614	20070423	20070419	1	NULL
6280677	인천광역시 도시철도건설본부 공사시설부 건축과	건축과	4	004	0	6280671	6280000	6280000	02	06	05		NULL	NULL	NULL	0	NULL	NULL	20040614	20070423	20070419	1	NULL
6280678	인천광역시 도시철도건설본부 기전부 차량설비과	차량설비과	4	003	0	6280672	6280000	6280000	02	06	05		NULL	NULL	NULL	0	NULL	NULL	20040614	20070423	20070419	1	NULL
6280679	인천광역시 도시철도건설본부 기전부 전기전력과	전기전력과	4	004	0	6280672	6280000	6280000	02	06	05		NULL	NULL	NULL	0	NULL	NULL	20040614	20070423	20070419	1	NULL
6280680	인천광역시 도시철도건설본부 기전부 신호통신과	신호통신과	4	004	0	6280672	6280000	6280000	02	06	05		NULL	NULL	NULL	0	NULL	NULL	20040614	20070423	20070419	1	NULL
6280681	인천광역시 경제자유구역청 청장	청장	3	001	0	6280548	6280000	6280000	02	07	02				00				20050101		20230302	0	NULL
6280682	인천광역시 경제자유구역청 부청장	부청장	3	002	NULL	6280548	6280000	6280000	02	07	NULL		NULL	28	NULL	0	NULL	NULL	20041004	20050427	20060623	1	6280682
6280683	인천광역시 서부소방서 검암파출소	검암파출소	3	001	NULL	6280270	6280000	6280000	02	05	06		NULL	28000	NULL	0	NULL	NULL	20041108	20070423	20070420	1	NULL
6280684	인천광역시 상수도사업본부 연수수도사업소	연수수도사업소	3	008	2	6280191	6280000	6280000	02	06	01		NULL	NULL	NULL	0	NULL	NULL	20041108	20050201	20050222	1	NULL
6280685	인천광역시 건설교통국 교통관리과	교통관리과	3	005	NULL	6280491	6280000	6280000	02	01	04		NULL	NULL	NULL	0	NULL	NULL	20050101	20050201	20050131	1	6280496
6280686	인천광역시 인천전문대 학부 예체능학부 무도경호과	무도경호과	5	001	0	6280340	6280000	6280000	02	05	08		NULL	28	NULL	0	NULL	NULL	20050101	20080403	20080407	1	6280380
6280687	인천광역시 인천전문대 학부 예체능학부 공연예술계열	공연예술계열	5	001	0	6280340	6280000	6280000	02	05	08		NULL	28	NULL	0	NULL	NULL	20050101	20050108	20050108	1	6280381
6280688	인천광역시 인천전문대 학부 예체능학부 공연예술계열	공연예술계열	5	001	0	6280340	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20070326	20070326	1	6280381
6280689	인천광역시 인천전문대 학부 예체능학부 공연예술계열 무용전공	무용전공	6	010	0	6280688	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20070326	20070326	1	NULL
6280690	인천광역시 인천전문대 학부 예체능학부 공연예술계열 연기예술전공	연기예술전공	6	007	0	6280688	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20070326	20070326	1	NULL
6280691	인천광역시 인천전문대 학부 인문사회학부 중국어과	중국어과	5	001	0	6280339	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20100301	20100318	1	NULL
6280692	인천광역시 인천전문대 학부 공학부 환경화학과	환경화학과	5	005	0	6280338	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20100301	20100318	1	NULL
6280693	인천광역시 인천전문대 학부 공학부 IT계열	IT계열	5	005	0	6280338	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20100301	20100318	1	NULL
6280694	인천광역시 인천전문대 학부 공학부 IT계열 컴퓨터정보과	컴퓨터정보과	6	018	0	6280693	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20100301	20100318	1	NULL
6280695	인천광역시 인천전문대 학부 공학부 IT계열 컴퓨터애니메이션과	컴퓨터애니메이션과	6	018	0	6280693	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20080403	20080407	1	NULL
6280696	인천광역시 인천전문대 학부 공학부 IT계열 디지털정보전자과	디지털정보전자과	6	018	0	6280693	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20100301	20100318	1	NULL
6280697	인천광역시 인천전문대 학부 공학부 IT계열 정보통신과	정보통신과	6	018	0	6280693	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20100301	20100318	1	NULL
6280698	인천광역시 인천전문대 학부 공학부 IT계열 컴퓨터제어과	컴퓨터제어과	6	018	0	6280693	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20100301	20100318	1	NULL
6280699	인천광역시 인천전문대 학부 공학부 디자인문화산업계열	디자인문화산업계열	5	005	0	6280338	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20100301	20100318	1	NULL
6280700	인천광역시 인천전문대 학부 공학부 디자인문화산업계열 제품디자인전공	제품디자인전공	6	029	0	6280699	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20100301	20100318	1	NULL
6280701	인천광역시 인천전문대 학부 공학부 디자인문화산업계열 문화정보디자인전공	문화정보디자인전공	6	029	0	6280699	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20080403	20080407	1	NULL
6280702	인천광역시 인천전문대 학부 공학부 디자인문화산업계열 전자출판인쇄전공	전자출판인쇄전공	6	029	0	6280699	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20080403	20080407	1	NULL
6280703	인천광역시 인천전문대 학부 공학부 디자인문화산업계열 영상미디어전공	영상미디어전공	6	029	0	6280699	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20100301	20100318	1	NULL
6280705	인천광역시 여성복지보건국 사회복지봉사과	사회복지봉사과	3	001	NULL	6280485	6280000	6280000	02	09	NULL		NULL	28200	NULL	0	NULL	NULL	20050201	20100301	20100316	1	6280019
6280707	인천광역시 여성복지보건국 가정청소년과	가정청소년과	3	001	NULL	6280485	6280000	6280000	02	09	05		NULL	28200	NULL	0	NULL	NULL	20050201	20071022	20071108	1	NULL
6280708	인천광역시 여성복지보건국 보건정책과	보건정책과	3	001	NULL	6280485	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050201	20100301	20100317	1	6280021
6280709	인천광역시 여성복지보건국 위생정책과	위생정책과	3	001	NULL	6280485	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050201	20100301	20100316	1	6280021
6280710	인천광역시 경제통상국 기업지원과	기업지원과	3	025	1	6280022	6280000	6280000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20050207	20100728	20100802	1	NULL
6280711	인천광역시 도시균형건설국	도시균형건설국	2	003	NULL	6280000	6280000	6280000	02	09	03		NULL	28200	NULL	0	NULL	NULL	20050201	20071022	20071108	1	6280491
6280712	인천광역시 도시균형건설국 건설기획과	건설기획과	3	001	NULL	6280711	6280000	6280000	02	09	05		NULL	28200	NULL	0	NULL	NULL	20050201	20071022	20071108	1	6280491
6280713	인천광역시 도시균형건설국 도시재생과	도시재생과	3	001	NULL	6280711	6280000	6280000	02	09	05		NULL	28200	NULL	0	NULL	NULL	20050201	20060718	20060724	1	6280491
6280714	인천광역시 도시균형건설국 도로과	도로과	3	002	NULL	6280711	6280000	6280000	02	09	05		NULL	28200	NULL	0	NULL	NULL	20050201	20071022	20071108	1	6280491
6280715	인천광역시 교통국	교통국	2	003	NULL	6280000	6280000	6280000	02	09	03		NULL	28200	NULL	0	NULL	NULL	20050201	20071022	20071108	1	6280491
6280716	인천광역시 교통국 교통기획과	교통기획과	3	001	NULL	6280715	6280000	6280000	02	09	05		NULL	28200	NULL	0	NULL	NULL	20050201	20071022	20071108	1	6280491
6280717	인천광역시 교통국 대중교통과	대중교통과	3	001	NULL	6280715	6280000	6280000	02	09	05		NULL	28200	NULL	0	NULL	NULL	20050201	20071022	20071108	1	6280491
6280718	인천광역시 교통국 교통관리과	교통관리과	3	001	NULL	6280715	6280000	6280000	02	09	05		NULL	28200	NULL	0	NULL	NULL	20050201	20071022	20071108	1	6280491
6280719	인천광역시 환경녹지국 폐기물자원과	폐기물자원과	3	001	NULL	6280039	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050201	20080826	20080909	1	6280041
6280720	인천광역시 환경녹지국 공단환경관리과	공단환경관리과	3	001	NULL	6280039	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050201	20080826	20080909	1	6280041
6280721	인천광역시 소방방재본부	소방방재본부	2	003	1	6280000	6280000	6280000	02	09	04		NULL	NULL	NULL	NULL	NULL	NULL	19941215	20080826	20080822	1	6280053
6280722	인천광역시 소방방재본부 소방행정과	소방행정과	3	001	NULL	6280721	6280000	6280000	02	09	05		NULL	28200	NULL	0	NULL	NULL	20050201	20080826	20080822	1	6280054
6280725	인천광역시 소방방재본부 재난관리과	재난관리과	3	002	NULL	6280721	6280000	6280000	02	09	05		NULL	28200	NULL	0	NULL	NULL	20050201	20080826	20080822	1	NULL
6280726	인천광역시 소방방재본부 예방안전과	예방안전과	3	001	NULL	6280721	6280000	6280000	02	09	05		NULL	28200	NULL	0	NULL	NULL	20050201	20080826	20080822	1	6280055
6280727	인천광역시 소방방재본부 대응관리과	대응관리과	3	001	NULL	6280721	6280000	6280000	02	09	05		NULL	28200	NULL	0	NULL	NULL	20050201	20080826	20080822	1	6280056
6280728	인천광역시 국제협력관	국제협력관	2	003	1	6280000	6280000	6280000	02	10	01		NULL	NULL	NULL	NULL	NULL	NULL	20121026	20150115	20150115	1	6280024
6280729	인천광역시 보건환경연구원 환경연구부 산업폐수과	산업폐수과	4	001	1	6280141	6280000	6280000	02	05	03		NULL	NULL	NULL	NULL	NULL	NULL	20050201	20140319	20140319	1	6280509
6280730	인천광역시 경제자유구역청 기획민원국 기획정책과	기획정책과	4	001	NULL	6280550	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050207	20050426	20050426	1	6280555
6280731	인천광역시 경제자유구역청 기획민원국 민원행정과	민원행정과	4	004	NULL	6280550	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050207	20050426	20050426	1	6280557
6280732	인천광역시 경제자유구역청 투자유치국 투자정책과	투자정책과	4	001	NULL	6280551	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050207	20050426	20050427	1	6280559
6280733	인천광역시 경제자유구역청 투자유치국 투자유치1과	투자유치1과	4	002	NULL	6280551	6280000	6280000	02	09	05		NULL	28000	NULL	0	NULL	NULL	20050207	20060724	20060724	1	6280560
6280734	인천광역시 경제자유구역청 투자유치국 투자유치2과	투자유치2과	4	003	NULL	6280551	6280000	6280000	02	09	05		NULL	28000	NULL	0	NULL	NULL	20050207	20060724	20060724	1	6280561
6280735	인천광역시 경제자유구역청 도시기반국 건설계획과	건설계획과	4	000	NULL	6280552	6280000	6280000	02	09	05		NULL	28	NULL	0	NULL	NULL	20050207	20050426	20050426	1	6280735
6280736	인천광역시 경제자유구역청 도시기반국 도시관리과	도시관리과	4	003	NULL	6280552	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050207	20050426	20050426	1	6280736
6280737	인천광역시 상수도사업본부 업무부 재무과	재무과	4	001	NULL	6280192	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050201	20070423	20070419	1	NULL
6280738	인천광역시 상수도사업본부 업무부 경영정보과	경영정보과	4	001	NULL	6280192	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050201	20051107	20051108	1	NULL
6280739	인천광역시 상수도사업본부 급수부	급수부	3	003	1	6280191	6280000	6280000	02	06	04								19940301		20230302	0	NULL
6280740	인천광역시 상수도사업본부 급수부 급수계획과	급수계획과	4	001	NULL	6280739	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050201	20070423	20070419	1	NULL
6280741	인천광역시 상수도사업본부 급수부 유수율과	유수율과	4	001	NULL	6280739	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050201	20070423	20070419	1	NULL
6280742	인천광역시 상수도사업본부 급수부 생산관리과	생산관리과	4	001	NULL	6280739	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050201	20070423	20070419	1	NULL
6280743	인천광역시 상수도사업본부 시설부	시설부	3	004	1	6280191	6280000	6280000	02	06	04								19940301		20230302	0	NULL
6280744	인천광역시 상수도사업본부 시설부 시설과	시설과	4	001	NULL	6280743	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050201	20070423	20070419	1	NULL
6280745	인천광역시 상수도사업본부 시설부 설비과	설비과	4	001	NULL	6280743	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050201	20070423	20070419	1	NULL
6280746	인천광역시 상수도사업본부 수질연구소	수질연구소	3	003	NULL	6280191	6280000	6280000	02	06	04		NULL	NULL	NULL	0	NULL	NULL	20050201	20200807	20200807	1	NULL
6280747	인천광역시 상수도사업본부 수질연구소 연구분석과	연구분석과	4	001	NULL	6280746	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050201	20130930	20130930	1	NULL
6280749	인천광역시 상수도사업본부 수도시설관리소	수도시설관리소	3	004	1	6280191	6280000	6280000	02	06	04								20130724		20200713	0	NULL
6280750	인천광역시 상수도사업본부 부평정수사업소	부평정수사업소	3	005	1	6280191	6280000	6280000	02	06	04								20130724		20200713	0	NULL
6280751	인천광역시 상수도사업본부 노온정수사업소	노온정수사업소	3	005	NULL	6280191	6280000	6280000	02	06	04		NULL	NULL	NULL	0	NULL	NULL	20050201	20090225	20091023	1	NULL
6280752	인천광역시 상수도사업본부 남동정수사업소	남동정수사업소	3	006	1	6280191	6280000	6280000	02	06	04								20130724		20160419	0	NULL
6280753	인천광역시 상수도사업본부 공촌정수사업소	공촌정수사업소	3	007	1	6280191	6280000	6280000	02	06	04								20130724		20160419	0	NULL
6280754	인천광역시 상수도사업본부 수산정수사업소	수산정수사업소	3	008	1	6280191	6280000	6280000	02	06	04								20130724		20160419	0	NULL
6280755	인천광역시 상수도사업본부 중부수도사업소	중부수도사업소	3	008	NULL	6280191	6280000	6280000	02	06	04		NULL	NULL	NULL	0	NULL	NULL	20050201	20120813	20120830	1	NULL
6280756	인천광역시 상수도사업본부 동부수도사업소	동부수도사업소	3	008	NULL	6280191	6280000	6280000	02	06	04		NULL	NULL	NULL	0	NULL	NULL	20050201	20120813	20120830	1	NULL
6280757	인천광역시 상수도사업본부 남부수도사업소	남부수도사업소	3	008	NULL	6280191	6280000	6280000	02	06	04		NULL	NULL	NULL	0	NULL	NULL	20050201	20130930	20130930	1	NULL
6280758	인천광역시 상수도사업본부 연수수도사업소	연수수도사업소	3	008	NULL	6280191	6280000	6280000	02	06	04		NULL	NULL	NULL	0	NULL	NULL	20050201	20130930	20130930	1	NULL
6280759	인천광역시 상수도사업본부 남동수도사업소	남동수도사업소	3	008	NULL	6280191	6280000	6280000	02	06	04		NULL	NULL	NULL	0	NULL	NULL	20050201	20130930	20130930	1	NULL
6280760	인천광역시 상수도사업본부 부평수도사업소	부평수도사업소	3	008	NULL	6280191	6280000	6280000	02	06	04		NULL	NULL	NULL	0	NULL	NULL	20050201	20130930	20130930	1	NULL
6280761	인천광역시 상수도사업본부 계양수도사업소	계양수도사업소	3	008	NULL	6280191	6280000	6280000	02	06	04		NULL	NULL	NULL	0	NULL	NULL	20050201	20130930	20130930	1	NULL
6280762	인천광역시 상수도사업본부 서부수도사업소	서부수도사업소	3	008	NULL	6280191	6280000	6280000	02	06	04		NULL	NULL	NULL	0	NULL	NULL	20050201	NULL	20050223	0	NULL
6280763	인천광역시 상수도사업본부 강화수도사업소	강화수도사업소	3	008	NULL	6280191	6280000	6280000	02	06	04		NULL	NULL	NULL	0	NULL	NULL	20050201	NULL	20050223	0	NULL
6280764	인천광역시 경제자유구역청 투자유치국 투자정책과	투자정책과	4	001	NULL	6280551	6280000	6280000	02	09	05		NULL	28000	NULL	0	NULL	NULL	20050426	20060724	20060724	1	6280732
6280765	인천광역시 경제자유구역청 기획국	기획국	3	004	NULL	6280548	6280000	6280000	02	09	NULL		NULL	NULL	NULL	0	NULL	NULL	20050426	20080707	20080723	1	6280550
6280766	인천광역시 경제자유구역청 개발국	개발국	3	004	NULL	6280548	6280000	6280000	02	09	NULL		NULL	NULL	NULL	0	NULL	NULL	20050426	20071022	20071119	1	6280552
6280767	인천광역시 경제자유구역청 기획국 기획정책과	기획정책과	4	001	NULL	6280765	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050426	20080707	20080723	1	6280730
6280768	인천광역시 경제자유구역청 기획국 총무과	총무과	4	001	NULL	6280765	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050426	20080707	20080723	1	6280556
6280769	인천광역시 경제자유구역청 기획국 도시관리과	도시관리과	4	001	NULL	6280765	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050426	20080707	20080723	1	6280558
6280770	인천광역시 경제자유구역청 기획국 영종용유사무소	영종용유사무소	4	001	NULL	6280765	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050426	20060724	20060724	1	6280553
6280771	인천광역시 경제자유구역청 개발국 계획총괄과	계획총괄과	4	001	NULL	6280766	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050426	20071022	20071119	1	NULL
6280772	인천광역시 경제자유구역청 개발국 건설계획과	건설계획과	4	001	NULL	6280766	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050426	20060724	20060724	1	6280735
6280773	인천광역시 경제자유구역청 개발국 건축지적과	건축지적과	4	004	NULL	6280766	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050426	20071022	20071119	1	6280731
6280774	인천광역시 경제자유구역청 개발국 송도개발과	송도개발과	4	004	NULL	6280766	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050426	20071022	20071119	1	6280564
6280775	인천광역시 경제자유구역청 개발국 영종개발과	영종개발과	4	004	NULL	6280766	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050426	20071022	20071119	1	6280565
6280776	인천광역시 인천대학교 산학협력단	산학협력단	3	011	0	6280255	6280000	6280000	02	05	07		NULL	NULL	NULL	NULL	NULL	NULL	20050503	20130119	20130122	1	NULL
6280777	인천광역시 인천대학교 부속기관 도서관	도서관	4	001	1	6280280	6280000	6280000	02	05	07		NULL	NULL	NULL	NULL	NULL	NULL	19940301	20130119	20130122	1	6280293
6280778	인천광역시 인천대학교 부속기관 도서관 도서과	도서과	5	001	NULL	6280777	6280000	6280000	02	05	07		NULL	NULL	NULL	0	NULL	NULL	20050503	20100301	20100422	1	6280308
6280779	인천광역시 인천대학교 부속기관 정보전산원	정보전산원	4	001	1	6280280	6280000	6280000	02	05	07		NULL	NULL	NULL	NULL	NULL	NULL	19940301	20130119	20130122	1	6280293
6280780	인천광역시 인천대학교 부속기관 정보전산원 전산과	전산과	5	001	NULL	6280779	6280000	6280000	02	05	07		NULL	NULL	NULL	0	NULL	NULL	20050503	20130118	20130121	1	6280309
6280781	인천광역시 인천대학교 부속기관 국제교류센터	국제교류센터	4	005	NULL	6280280	6280000	6280000	02	05	07		NULL	NULL	NULL	0	NULL	NULL	20050503	20090915	20090915	1	NULL
6280782	인천광역시 인천대학교 부속기관 교수학습지원센터	교수학습지원센터	4	001	1	6280280	6280000	6280000	02	05	07		NULL	NULL	NULL	NULL	NULL	NULL	19940301	20130118	20130121	1	NULL
6280783	인천광역시 인천대학교 부속기관 인재개발원	인재개발원	4	001	1	6280280	6280000	6280000	02	05	07		NULL	NULL	NULL	NULL	NULL	NULL	19940301	20130119	20130122	1	NULL
6280784	인천광역시 인천대학교 부속기관 인재개발원 인재개발과	인재개발과	5	005	NULL	6280783	6280000	6280000	02	05	07		NULL	NULL	NULL	0	NULL	NULL	20050503	20130118	20130121	1	NULL
6280785	인천광역시 인천대학교 부속기관 대학출판부	대학출판부	4	011	NULL	6280280	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	20050503	20130118	20130121	1	NULL
6280786	인천광역시 환경녹지국 물관리과	물관리과	3	001	NULL	6280039	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050627	20110217	20110223	1	6280503
6280787	인천광역시 문화관광체육국 아시아경기대회유치단	아시아경기대회유치단	3	003	NULL	6280497	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050725	20060403	20060403	1	6280787
6280788	인천광역시 보건환경연구원 보건연구부 질병조사과	질병조사과	4	001	1	6280136	6280000	6280000	02	05	03		NULL	NULL	NULL	NULL	NULL	NULL	19910531	20170213	20170213	1	NULL
6280789	인천광역시 중부소방서 소방행정과	소방행정과	3	001	1	6280268	6280000	6280000	02	05	06		NULL	NULL	NULL	NULL	NULL	NULL	19971101	NULL	20090804	0	6280058
6280790	인천광역시 중부소방서 예방안전과	예방안전과	3	001	1	6280268	6280000	6280000	02	05	06		NULL	NULL	NULL	NULL	NULL	NULL	19940301	NULL	20090804	0	6280423
6280791	인천광역시 중부소방서 대응관리과	대응관리과	3	001	NULL	6280268	6280000	6280000	02	05	06		NULL	NULL	NULL	0	NULL	NULL	20050725	20080826	20080909	1	6280423
6280792	인천광역시 남부소방서 소방행정과	소방행정과	3	001	1	6280228	6280000	6280000	02	05	06		NULL	NULL	NULL	NULL	NULL	NULL	20060627	20181008	20181014	1	6280435
6280793	인천광역시 남부소방서 예방안전과	예방안전과	3	001	1	6280228	6280000	6280000	02	05	06		NULL	NULL	NULL	NULL	NULL	NULL	19790901	20181008	20181014	1	6280436
6280794	인천광역시 남부소방서 대응관리과	대응관리과	3	001	NULL	6280228	6280000	6280000	02	05	06		NULL	28000	NULL	0	NULL	NULL	20050725	20080826	20080909	1	6280437
6280795	인천광역시 북부소방서 소방행정과	소방행정과	3	001	NULL	6280269	6280000	6280000	02	05	06		NULL	28000	NULL	0	NULL	NULL	20050725	20070423	20070420	1	6280447
6280796	인천광역시 북부소방서 예방안전과	예방안전과	3	001	NULL	6280269	6280000	6280000	02	05	06		NULL	28000	NULL	0	NULL	NULL	20050725	20070423	20070420	1	6280448
6280797	인천광역시 북부소방서 대응관리과	대응관리과	3	001	NULL	6280269	6280000	6280000	02	05	06		NULL	28000	NULL	0	NULL	NULL	20050725	20070423	20070420	1	6280449
6280798	인천광역시 서부소방서 대응관리과	대응관리과	3	001	NULL	6280270	6280000	6280000	02	05	06		NULL	28000	NULL	0	NULL	NULL	20050725	20080826	20080909	1	NULL
6280799	인천광역시 서부소방서 예방안전과	예방안전과	3	001	1	6280270	6280000	6280000	02	05	06		NULL	NULL	NULL	NULL	NULL	NULL	20060627	NULL	20090804	0	6280457
6280800	인천광역시 서부소방서 소방행정과	소방행정과	3	001	1	6280270	6280000	6280000	02	05	06		NULL	NULL	NULL	NULL	NULL	NULL	20060627	NULL	20090804	0	6280097
6280801	인천광역시 남동공단소방서 소방행정과	소방행정과	3	001	NULL	6280237	6280000	6280000	02	05	06		NULL	28000	NULL	0	NULL	NULL	20050725	20070423	20070420	1	6280467
6280802	인천광역시 남동공단소방서 예방안전과	예방안전과	3	001	NULL	6280237	6280000	6280000	02	05	06		NULL	NULL	NULL	0	NULL	NULL	20050725	20070423	20070420	1	6280468
6280803	인천광역시 남동공단소방서 대응관리과	대응관리과	3	001	NULL	6280237	6280000	6280000	02	05	06		NULL	NULL	NULL	0	NULL	NULL	20050725	20070423	20070420	1	NULL
6280804	인천광역시 계양소방서 소방행정과	소방행정과	3	001	1	6280271	6280000	6280000	02	05	06		NULL	NULL	NULL	NULL	NULL	NULL	19940301	NULL	20090804	0	6280475
6280805	인천광역시 계양소방서 예방안전과	예방안전과	3	001	1	6280271	6280000	6280000	02	05	06		NULL	NULL	NULL	NULL	NULL	NULL	19940301	NULL	20090804	0	6280476
6280806	인천광역시 계양소방서 대응관리과	대응관리과	3	001	NULL	6280271	6280000	6280000	02	05	06		NULL	NULL	NULL	0	NULL	NULL	20050725	20080826	20080909	1	NULL
6280807	인천광역시 중부소방서 영흥파출소	영흥파출소	3	010	NULL	6280268	6280000	6280000	02	05	06		NULL	NULL	NULL	0	NULL	NULL	20051005	20070905	20070912	1	NULL
6280808	인천광역시 상수도사업본부 업무부 감사정보과	감사정보과	4	001	NULL	6280192	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20051107	20070423	20070419	1	6280738
6280809	인천광역시 여성의광장	여성의광장	2	078	1	6280000	6280000	6280000	02	06	01								20060102		20230302	0	NULL
6280810	인천광역시 도시철도건설본부 안전관리실	안전관리실	3	001	0	6280669	6280000	6280000	02	06	01		NULL	NULL	NULL	NULL	NULL	NULL	20060102	20210119	20210120	1	NULL
6280811	인천광역시 송암미술관	송암미술관	2	003	0	6280000	6280000	6280000	02	06	01		NULL	28000	NULL	0	NULL	NULL	20060102	20080128	20080307	1	NULL
6280812	인천광역시 보건환경연구원 보건연구부 농산물검사소	농산물검사소	4	001	1	6280136	6280000	6280000	02	05	03		NULL	NULL	NULL	NULL	NULL	NULL	20060213	20150119	20150119	1	NULL
6280813	인천광역시 인천대학교 대학 경영대학	경영대학	4	009	1	6280278	6280000	6280000	02	05	07		NULL	2800000000	NULL	NULL	NULL	NULL	20100301	20130121	20130122	1	6280408
6280814	인천광역시 인천대학교 대학 경영대학 경영학부	경영학부	5	003	1	6280813	6280000	6280000	02	05	07		NULL	2800000000	NULL	NULL	NULL	NULL	20060301	20130118	20130121	1	6280646
6280815	인천광역시 인천대학교 대학 경영대학 경영학부(야)	경영학부(야)	5	001	NULL	6280813	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	20060301	20100301	20100421	1	6280647
6280816	인천광역시 인천대학교 대학 경영대학 경제학과	경제학과	5	001	NULL	6280813	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	20060301	20060206	20060307	1	6280648
6280817	인천광역시 인천대학교 대학 경영대학 경제학과(야)	경제학과(야)	5	001	NULL	6280813	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	20060301	20060206	20060307	1	6280649
6280818	인천광역시 인천대학교 대학 경영대학 무역학과	무역학과	5	001	NULL	6280813	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	20060301	20060206	20060307	1	6280650
