IC61211120250730000000000000932                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
IC6121223550000인천광역시 계양구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   35501661030064여성보육과                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0010본청                                                                                                                                                                                                                                                                                                        1030주민복지국                                                                                                                                                                                                                                                                                                                                                     
IC6121223550000인천광역시 계양구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   35501221007001재정경제국                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0010본청                                                                                                                                                                                                                                                                                                        1007재정경제국                                                                                                                                                                                                                                                                                                                                                     
IC6121223550000인천광역시 계양구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   35501691040040교통행정과                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0010본청                                                                                                                                                                                                                                                                                                        1009교통환경국                                                                                                                                                                                                                                                                                                                                                     
IC6121223550000인천광역시 계양구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   99999993010000동사무소                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            0040효성1동                                                                                                                                                                                                                                                                                                     3010주민센터                                                                                                                                                                                                                                                                                                                                                       
IC6121223550000인천광역시 계양구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   35500303010100계양1동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0130계양1동                                                                                                                                                                                                                                                                                                     3010주민센터                                                                                                                                                                                                                                                                                                                                                       
IC6121223550000인천광역시 계양구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   35501731030063위생과                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              0010본청                                                                                                                                                                                                                                                                                                        1009교통환경국                                                                                                                                                                                                                                                                                                                                                     
IC6121223550000인천광역시 계양구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   35501211009001안전건설교통국                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      0010본청                                                                                                                                                                                                                                                                                                        1009교통환경국                                                                                                                                                                                                                                                                                                                                                     
IC6121223550000인천광역시 계양구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   35500851010010기획예산실                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0010본청                                                                                                                                                                                                                                                                                                        1010기획예산실                                                                                                                                                                                                                                                                                                                                                     
IC6121223550000인천광역시 계양구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   35501601020020민원여권과                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0010본청                                                                                                                                                                                                                                                                                                        1020행정안전국                                                                                                                                                                                                                                                                                                                                                     
IC6121223550000인천광역시 계양구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   35500691120011장기보건지소                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        0141장기보건지소                                                                                                                                                                                                                                                                                                1120보건소                                                                                                                                                                                                                                                                                                                                                         
IC6121223550000인천광역시 계양구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   35500461020000자치행정국                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0010본청                                                                                                                                                                                                                                                                                                        1020행정안전국                                                                                                                                                                                                                                                                                                                                                     
IC6121223550000인천광역시 계양구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   35501711040051공원녹지과                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0010본청                                                                                                                                                                                                                                                                                                        1009교통환경국                                                                                                                                                                                                                                                                                                                                                     
IC6121223550000인천광역시 계양구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   35500223010010효성1동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0040효성1동                                                                                                                                                                                                                                                                                                     3010주민센터                                                                                                                                                                                                                                                                                                                                                       
IC6121223550000인천광역시 계양구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   35500243010030계산1동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0060계산1동                                                                                                                                                                                                                                                                                                     3010주민센터                                                                                                                                                                                                                                                                                                                                                       
IC6121223550000인천광역시 계양구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   35500283010080작전2동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0110작전2동                                                                                                                                                                                                                                                                                                     3010주민센터                                                                                                                                                                                                                                                                                                                                                       
IC6121223550000인천광역시 계양구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   35501581030030문화체육관광과                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      0010본청                                                                                                                                                                                                                                                                                                        1020행정안전국                                                                                                                                                                                                                                                                                                                                                     
IC6121223550000인천광역시 계양구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   35501271030060지역경제과                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0010본청                                                                                                                                                                                                                                                                                                        1007재정경제국                                                                                                                                                                                                                                                                                                                                                     
IC6121223550000인천광역시 계양구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   35500201120000보건소                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              0030보건소                                                                                                                                                                                                                                                                                                      1120보건소                                                                                                                                                                                                                                                                                                                                                         
IC6121223550000인천광역시 계양구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   35500233010020효성2동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0050효성2동                                                                                                                                                                                                                                                                                                     3010주민센터                                                                                                                                                                                                                                                                                                                                                       
IC6121223550000인천광역시 계양구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   35500263010050계산3동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0080계산3동                                                                                                                                                                                                                                                                                                     3010주민센터                                                                                                                                                                                                                                                                                                                                                       
IC6121223550000인천광역시 계양구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   35500273010070작전1동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0100작전1동                                                                                                                                                                                                                                                                                                     3010주민센터                                                                                                                                                                                                                                                                                                                                                       
IC6121223550000인천광역시 계양구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   35501251120015치매관리과                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0030보건소                                                                                                                                                                                                                                                                                                      1120보건소                                                                                                                                                                                                                                                                                                                                                         
IC6121223550000인천광역시 계양구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   35501291020040세무1과                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0010본청                                                                                                                                                                                                                                                                                                        1007재정경제국                                                                                                                                                                                                                                                                                                                                                     
IC6121223550000인천광역시 계양구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   35500843010111계양3동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0142계양3동                                                                                                                                                                                                                                                                                                     3010주민센터                                                                                                                                                                                                                                                                                                                                                       
IC6121223550000인천광역시 계양구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   35500661110010의회사무국                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0020의회사무국                                                                                                                                                                                                                                                                                                  1043의회사무국                                                                                                                                                                                                                                                                                                                                                     
IC6121223550000인천광역시 계양구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   35500253010040계산2동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0070계산2동                                                                                                                                                                                                                                                                                                     3010주민센터                                                                                                                                                                                                                                                                                                                                                       
IC6121223550000인천광역시 계양구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   35500293010090작전서운동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0120작전서운동                                                                                                                                                                                                                                                                                                  3010주민센터                                                                                                                                                                                                                                                                                                                                                       
